,P,Exp P,Log P,Log Exp P
23195123,8.784118e-06,1.8786668117132846e-05,5.056,4.726
2634444,8.818594e-06,1.8828980432711972e-05,5.055,4.725
15749510,8.829737e-06,1.88712927482911e-05,5.054,4.724
21657079,8.84498e-06,1.891360506387023e-05,5.053,4.723
21657379,8.857039e-06,1.8955917379449357e-05,5.053,4.722
21657066,8.96555e-06,1.8998229695028483e-05,5.047,4.721
21657100,9.002035e-06,1.9040542010607614e-05,5.046,4.72
2634466,9.021835e-06,1.908285432618674e-05,5.045,4.719
22025866,9.048778e-06,1.9125166641765868e-05,5.043,4.718
2634450,9.099017e-06,1.9167478957344998e-05,5.041,4.717
21417081,9.107529e-06,1.9209791272924125e-05,5.041,4.716
5580190,9.165876e-06,1.925210358850325e-05,5.038,4.716
23195617,9.206524e-06,1.9294415904082382e-05,5.036,4.715
16901092,9.217366e-06,1.933672821966151e-05,5.035,4.714
11557689,9.223863e-06,1.9379040535240636e-05,5.035,4.713
3471584,9.227258e-06,1.9421352850819766e-05,5.035,4.712
23195335,9.244176e-06,1.9463665166398893e-05,5.034,4.711
21657486,9.245189e-06,1.950597748197802e-05,5.034,4.71
2634456,9.258745e-06,1.954828979755715e-05,5.033,4.709
7697267,9.272976e-06,1.9590602113136277e-05,5.033,4.708
3233337,9.283966e-06,1.9632914428715404e-05,5.032,4.707
22128703,9.34053e-06,1.9675226744294534e-05,5.03,4.706
2634477,9.355908e-06,1.971753905987366e-05,5.029,4.705
14511806,9.364209e-06,1.9759851375452788e-05,5.029,4.704
9850129,9.376459e-06,1.980216369103192e-05,5.028,4.703
16271456,9.378216e-06,1.9844476006611045e-05,5.028,4.702
21759490,9.413114e-06,1.9886788322190172e-05,5.026,4.701
22702926,9.456564e-06,1.9929100637769302e-05,5.024,4.701
13253060,9.475267e-06,1.997141295334843e-05,5.023,4.7
16994010,9.499413e-06,2.0013725268927556e-05,5.022,4.699
21983887,9.535785e-06,2.0056037584506687e-05,5.021,4.698
18943239,9.602869e-06,2.0098349900085813e-05,5.018,4.697
21000436,9.63944e-06,2.014066221566494e-05,5.016,4.696
5580599,9.656494e-06,2.018297453124407e-05,5.015,4.695
20695226,9.665005e-06,2.0225286846823198e-05,5.015,4.694
21657001,9.78655e-06,2.0267599162402324e-05,5.009,4.693
2634589,9.788387e-06,2.0309911477981455e-05,5.009,4.692
22326751,9.794027e-06,2.035222379356058e-05,5.009,4.691
15904419,9.834463e-06,2.039453610913971e-05,5.007,4.69
23605961,9.912356e-06,2.043684842471884e-05,5.004,4.69
19444421,9.946814e-06,2.0479160740297966e-05,5.002,4.689
11629618,1.019258e-05,2.0521473055877093e-05,4.992,4.688
19444446,1.020025e-05,2.0563785371456223e-05,4.991,4.687
19220925,1.021141e-05,2.060609768703535e-05,4.991,4.686
17528963,1.024523e-05,2.0648410002614477e-05,4.989,4.685
10833502,1.036004e-05,2.0690722318193607e-05,4.985,4.684
18285319,1.038935e-05,2.0733034633772734e-05,4.983,4.683
8391052,1.039463e-05,2.077534694935186e-05,4.983,4.682
2204440,1.048264e-05,2.081765926493099e-05,4.98,4.682
10833398,1.052407e-05,2.0859971580510118e-05,4.978,4.681
6071211,1.052734e-05,2.0902283896089245e-05,4.978,4.68
4628934,1.058286e-05,2.0944596211668375e-05,4.975,4.679
9850740,1.060396e-05,2.0986908527247502e-05,4.975,4.678
13486224,1.066633e-05,2.102922084282663e-05,4.972,4.677
13071138,1.068538e-05,2.107153315840576e-05,4.971,4.676
10833397,1.070555e-05,2.1113845473984886e-05,4.97,4.675
12084330,1.080804e-05,2.1156157789564013e-05,4.966,4.675
15749335,1.081578e-05,2.1198470105143143e-05,4.966,4.674
1055709,1.086395e-05,2.124078242072227e-05,4.964,4.673
13073853,1.096187e-05,2.1283094736301397e-05,4.96,4.672
445474,1.10042e-05,2.1325407051880527e-05,4.958,4.671
742753,1.104139e-05,2.1367719367459654e-05,4.957,4.67
23195285,1.121612e-05,2.141003168303878e-05,4.95,4.669
18198409,1.12316e-05,2.149465631419704e-05,4.95,4.668
21657389,1.140311e-05,2.1536968629776165e-05,4.943,4.667
23195656,1.14749e-05,2.1579280945355296e-05,4.94,4.666
2083657,1.148787e-05,2.1621593260934423e-05,4.94,4.665
7735903,1.154259e-05,2.166390557651355e-05,4.938,4.664
13055269,1.156194e-05,2.170621789209268e-05,4.937,4.663
22126565,1.158535e-05,2.1748530207671807e-05,4.936,4.663
10643196,1.161906e-05,2.1790842523250934e-05,4.935,4.662
13055310,1.166842e-05,2.1833154838830064e-05,4.933,4.661
2613840,1.173456e-05,2.187546715440919e-05,4.931,4.66
12101194,1.177025e-05,2.1917779469988318e-05,4.929,4.659
7561542,1.17799e-05,2.1960091785567448e-05,4.929,4.658
21682971,1.180452e-05,2.2002404101146575e-05,4.928,4.658
2083601,1.201675e-05,2.2044716416725702e-05,4.92,4.657
445737,1.204349e-05,2.2087028732304832e-05,4.919,4.656
13055293,1.207522e-05,2.212934104788396e-05,4.918,4.655
13072418,1.211919e-05,2.2171653363463086e-05,4.917,4.654
2634399,1.212691e-05,2.2213965679042216e-05,4.916,4.653
18216006,1.216492e-05,2.229859031020047e-05,4.915,4.652
23553907,1.223712e-05,2.23409026257796e-05,4.912,4.651
9047457,1.231859e-05,2.2383214941358727e-05,4.909,4.65
1461314,1.232592e-05,2.2425527256937854e-05,4.909,4.649
16972584,1.247076e-05,2.2467839572516984e-05,4.904,4.648
22810058,1.250428e-05,2.251015188809611e-05,4.903,4.648
15749222,1.250554e-05,2.2552464203675238e-05,4.903,4.647
15749227,1.255945e-05,2.259477651925437e-05,4.901,4.646
5332260,1.257888e-05,2.2637088834833495e-05,4.9,4.645
23194901,1.258203e-05,2.2679401150412622e-05,4.9,4.644
11321540,1.271832e-05,2.2721713465991752e-05,4.896,4.644
21657384,1.274574e-05,2.276402578157088e-05,4.895,4.643
6602687,1.278569e-05,2.2806338097150006e-05,4.893,4.642
5580784,1.285869e-05,2.2848650412729137e-05,4.891,4.641
2791298,1.286026e-05,2.2890962728308263e-05,4.891,4.64
1458495,1.297451e-05,2.293327504388739e-05,4.887,4.64
2791007,1.301961e-05,2.297558735946652e-05,4.885,4.639
11557817,1.313436e-05,2.3017899675045648e-05,4.882,4.638
742565,1.31395e-05,2.3060211990624774e-05,4.881,4.637
21657057,1.322375e-05,2.3102524306203905e-05,4.879,4.636
10085611,1.331545e-05,2.314483662178303e-05,4.876,4.636
10085623,1.333713e-05,2.318714893736216e-05,4.875,4.635
23553753,1.338602e-05,2.322946125294129e-05,4.873,4.634
11630127,1.344546e-05,2.3271773568520416e-05,4.871,4.633
10085587,1.34726e-05,2.3314085884099543e-05,4.871,4.632
15749312,1.36303e-05,2.3356398199678673e-05,4.865,4.632
11321539,1.366769e-05,2.33987105152578e-05,4.864,4.631
22702953,1.367524e-05,2.3441022830836927e-05,4.864,4.63
21375190,1.368439e-05,2.3483335146416057e-05,4.864,4.629
16269869,1.371084e-05,2.3525647461995184e-05,4.863,4.628
16165795,1.373509e-05,2.356795977757431e-05,4.862,4.628
1055454,1.37964e-05,2.361027209315344e-05,4.86,4.627
13071934,1.382079e-05,2.3652584408732568e-05,4.859,4.626
1576680,1.386092e-05,2.3694896724311695e-05,4.858,4.625
10863798,1.386923e-05,2.3779521355469952e-05,4.858,4.624
23605947,1.391988e-05,2.382183367104908e-05,4.856,4.623
21375066,1.393118e-05,2.386414598662821e-05,4.856,4.622
6602676,1.399379e-05,2.3906458302207336e-05,4.854,4.621
5580477,1.403269e-05,2.3948770617786463e-05,4.853,4.621
16521945,1.404338e-05,2.3991082933365593e-05,4.853,4.62
13803529,1.411694e-05,2.403339524894472e-05,4.85,4.619
19444345,1.418284e-05,2.4075707564523847e-05,4.848,4.618
7714505,1.424512e-05,2.4118019880102977e-05,4.846,4.618
17117898,1.42642e-05,2.4160332195682104e-05,4.846,4.617
10833493,1.427263e-05,2.420264451126123e-05,4.845,4.616
7484415,1.431584e-05,2.424495682684036e-05,4.844,4.615
6325855,1.433012e-05,2.4329581457998615e-05,4.844,4.614
13055342,1.443643e-05,2.4371893773577746e-05,4.841,4.613
23198865,1.450599e-05,2.4414206089156873e-05,4.838,4.612
21656939,1.455837e-05,2.4456518404736e-05,4.837,4.612
22903725,1.456549e-05,2.449883072031513e-05,4.837,4.611
10398473,1.459174e-05,2.4541143035894257e-05,4.836,4.61
13273487,1.467749e-05,2.4583455351473384e-05,4.833,4.609
445748,1.471373e-05,2.466807998263164e-05,4.832,4.608
11589478,1.477233e-05,2.4710392298210768e-05,4.831,4.607
9252906,1.477397e-05,2.4752704613789898e-05,4.831,4.606
10085743,1.489453e-05,2.4795016929369025e-05,4.827,4.606
21657058,1.503386e-05,2.4837329244948152e-05,4.823,4.605
13055335,1.50459e-05,2.4879641560527282e-05,4.823,4.604
15749367,1.506572e-05,2.492195387610641e-05,4.822,4.603
8125011,1.510542e-05,2.4964266191685536e-05,4.821,4.603
16128895,1.517933e-05,2.5006578507264666e-05,4.819,4.602
15484157,1.520638e-05,2.5048890822843793e-05,4.818,4.601
22126031,1.522963e-05,2.509120313842292e-05,4.817,4.6
8124664,1.525153e-05,2.5175827769581177e-05,4.817,4.599
8124665,1.525153e-05,2.5218140085160304e-05,4.817,4.598
19444354,1.541903e-05,2.530276471631856e-05,4.812,4.597
11321521,1.556131e-05,2.5345077031897688e-05,4.808,4.596
21375120,1.563868e-05,2.538738934747682e-05,4.806,4.595
15484090,1.565242e-05,2.5472013978635072e-05,4.805,4.594
5167710,1.567182e-05,2.5514326294214202e-05,4.805,4.593
18288062,1.569317e-05,2.555663860979333e-05,4.804,4.592
5121203,1.572626e-05,2.5641263240951587e-05,4.803,4.591
21375139,1.579852e-05,2.5683575556530713e-05,4.801,4.59
4628894,1.585003e-05,2.576820018768897e-05,4.8,4.589
10085644,1.590094e-05,2.5810512503268098e-05,4.799,4.588
8890812,1.599728e-05,2.5852824818847224e-05,4.796,4.587
23554145,1.605936e-05,2.5895137134426355e-05,4.794,4.587
19213946,1.606195e-05,2.593744945000548e-05,4.794,4.586
20066736,1.612688e-05,2.597976176558461e-05,4.792,4.585
2658043,1.616799e-05,2.6064386396742866e-05,4.791,4.584
12260357,1.617977e-05,2.6106698712321993e-05,4.791,4.583
3974322,1.622553e-05,2.619132334348025e-05,4.79,4.582
80577,1.624905e-05,2.6233635659059377e-05,4.789,4.581
6602672,1.628607e-05,2.6275947974638507e-05,4.788,4.58
1328493,1.633708e-05,2.6318260290217634e-05,4.787,4.58
21375142,1.63372e-05,2.636057260579676e-05,4.787,4.579
6602682,1.644941e-05,2.640288492137589e-05,4.784,4.578
22127281,1.646923e-05,2.6445197236955018e-05,4.783,4.578
18100297,1.657934e-05,2.6487509552534145e-05,4.78,4.577
1971121,1.659635e-05,2.6529821868113275e-05,4.78,4.576
23553852,1.664189e-05,2.6572134183692402e-05,4.779,4.576
8125562,1.670226e-05,2.661444649927153e-05,4.777,4.575
19165798,1.673596e-05,2.665675881485066e-05,4.776,4.574
1327781,1.674623e-05,2.6741383446008913e-05,4.776,4.573
2790438,1.676231e-05,2.6783695761588043e-05,4.776,4.572
10459830,1.677587e-05,2.682600807716717e-05,4.775,4.571
1329131,1.690299e-05,2.6910632708325427e-05,4.772,4.57
10563744,1.704853e-05,2.6952945023904554e-05,4.768,4.569
11855374,1.707985e-05,2.703756965506281e-05,4.768,4.568
9501358,1.711325e-05,2.707988197064194e-05,4.767,4.567
23194873,1.713249e-05,2.7164506601800196e-05,4.766,4.566
19313934,1.720722e-05,2.7206818917379323e-05,4.764,4.565
7473490,1.72689e-05,2.729144354853758e-05,4.763,4.564
5121189,1.727061e-05,2.7333755864116707e-05,4.763,4.563
1328020,1.728072e-05,2.7376068179695834e-05,4.762,4.563
15484246,1.733943e-05,2.7418380495274964e-05,4.761,4.562
23553707,1.738554e-05,2.746069281085409e-05,4.76,4.561
2634632,1.739038e-05,2.7545317442012348e-05,4.76,4.56
23605974,1.74101e-05,2.7587629757591475e-05,4.759,4.559
23553556,1.747836e-05,2.7629942073170602e-05,4.757,4.559
21656887,1.751156e-05,2.7672254388749732e-05,4.757,4.558
2791207,1.751214e-05,2.771456670432886e-05,4.757,4.557
1328241,1.762779e-05,2.7756879019907986e-05,4.754,4.557
14227636,1.765452e-05,2.7799191335487116e-05,4.753,4.556
1327898,1.770559e-05,2.7841503651066243e-05,4.752,4.555
3345527,1.773223e-05,2.788381596664537e-05,4.751,4.555
11855532,1.780139e-05,2.79261282822245e-05,4.75,4.554
19974726,1.781372e-05,2.7968440597803627e-05,4.749,4.553
1933834,1.788877e-05,2.8010752913382754e-05,4.747,4.553
15484229,1.795835e-05,2.8053065228961884e-05,4.746,4.552
6602679,1.802471e-05,2.809537754454101e-05,4.744,4.551
21947812,1.808848e-05,2.818000217569927e-05,4.743,4.55
4975986,1.817534e-05,2.8222314491278395e-05,4.741,4.549
19581592,1.823863e-05,2.8264626806857522e-05,4.739,4.549
11855384,1.831381e-05,2.8306939122436652e-05,4.737,4.548
4592717,1.832013e-05,2.834925143801578e-05,4.737,4.547
12330021,1.835055e-05,2.8433876069174037e-05,4.736,4.546
8355859,1.845976e-05,2.8476188384753163e-05,4.734,4.546
23107400,1.850024e-05,2.851850070033229e-05,4.733,4.545
23107414,1.850024e-05,2.856081301591142e-05,4.733,4.544
23426571,1.858497e-05,2.8603125331490548e-05,4.731,4.544
15504377,1.874854e-05,2.8645437647069674e-05,4.727,4.543
22127225,1.87853e-05,2.8687749962648805e-05,4.726,4.542
8243090,1.886737e-05,2.873006227822793e-05,4.724,4.542
23107382,1.887584e-05,2.877237459380706e-05,4.724,4.541
12239645,1.888867e-05,2.881468690938619e-05,4.724,4.54
18215813,1.89431e-05,2.8856999224965316e-05,4.723,4.54
15484062,1.894667e-05,2.8899311540544443e-05,4.722,4.539
18194230,1.895378e-05,2.8941623856123573e-05,4.722,4.538
5229557,1.900394e-05,2.89839361717027e-05,4.721,4.538
1845313,1.901314e-05,2.9026248487281827e-05,4.721,4.537
9772351,1.905063e-05,2.9110873118440084e-05,4.72,4.536
20537701,1.90829e-05,2.915318543401921e-05,4.719,4.535
15484058,1.914202e-05,2.9237810065177468e-05,4.718,4.534
5102213,1.916129e-05,2.9280122380756595e-05,4.718,4.533
22126673,1.918783e-05,2.9322434696335725e-05,4.717,4.533
23137612,1.934473e-05,2.9364747011914852e-05,4.713,4.532
23553761,1.942249e-05,2.944937164307311e-05,4.712,4.531
5179596,1.948668e-05,2.9491683958652236e-05,4.71,4.53
22127232,1.95447e-05,2.9576308589810493e-05,4.709,4.529
15733876,1.956252e-05,2.961862090538962e-05,4.709,4.528
15484055,1.961079e-05,2.9703245536547877e-05,4.708,4.527
7323464,1.96369e-05,2.9745557852127004e-05,4.707,4.527
23553766,1.965918e-05,2.978787016770613e-05,4.706,4.526
15969656,1.971873e-05,2.983018248328526e-05,4.705,4.525
4629075,1.985344e-05,2.987249479886439e-05,4.702,4.525
4628913,1.994056e-05,2.9914807114443515e-05,4.7,4.524
23268145,1.995121e-05,2.9957119430022646e-05,4.7,4.523
10832662,2.005728e-05,3.00417440611809e-05,4.698,4.522
8723003,2.008575e-05,3.008405637676003e-05,4.697,4.522
646995,2.009096e-05,3.0126368692339157e-05,4.697,4.521
5121169,2.016593e-05,3.0168681007918284e-05,4.695,4.52
5229282,2.022819e-05,3.025330563907654e-05,4.694,4.519
9418560,2.02764e-05,3.0337930270234798e-05,4.693,4.518
4629210,2.034223e-05,3.0380242585813925e-05,4.692,4.517
3555461,2.036275e-05,3.0422554901393052e-05,4.691,4.517
21656852,2.040286e-05,3.0464867216972182e-05,4.69,4.516
23107292,2.050258e-05,3.0549491848130436e-05,4.688,4.515
8385418,2.051084e-05,3.0591804163709566e-05,4.688,4.514
14986492,2.054577e-05,3.067642879486782e-05,4.687,4.513
16856,2.063281e-05,3.0761053426026074e-05,4.685,4.512
5121157,2.064148e-05,3.0803365741605204e-05,4.685,4.511
11321533,2.06656e-05,3.088799037276346e-05,4.685,4.51
8125239,2.082281e-05,3.093030268834259e-05,4.681,4.51
20860512,2.08481e-05,3.097261500392172e-05,4.681,4.509
10833412,2.08721e-05,3.101492731950084e-05,4.68,4.508
19481020,2.101043e-05,3.10995519506591e-05,4.678,4.507
22128204,2.106982e-05,3.1184176581817356e-05,4.676,4.506
16270006,2.108588e-05,3.1226488897396487e-05,4.676,4.505
475569,2.11169e-05,3.126880121297561e-05,4.675,4.505
5796293,2.13016e-05,3.131111352855474e-05,4.672,4.504
21495765,2.138064e-05,3.135342584413387e-05,4.67,4.504
19581615,2.144119e-05,3.1395738159712994e-05,4.669,4.503
3239136,2.1485e-05,3.1438050475292124e-05,4.668,4.503
13335888,2.151642e-05,3.1480362790871255e-05,4.667,4.502
15484164,2.153518e-05,3.152267510645038e-05,4.667,4.501
13253016,2.160239e-05,3.156498742202951e-05,4.665,4.501
22341974,2.175896e-05,3.160729973760864e-05,4.662,4.5
2634566,2.181931e-05,3.169192436876689e-05,4.661,4.499
14937413,2.182497e-05,3.173423668434602e-05,4.661,4.498
23553758,2.182517e-05,3.181886131550428e-05,4.661,4.497
1460915,2.191599e-05,3.186117363108341e-05,4.659,4.497
8351586,2.191966e-05,3.190348594666253e-05,4.659,4.496
2658666,2.201965e-05,3.198811057782079e-05,4.657,4.495
12421362,2.203593e-05,3.2030422893399915e-05,4.657,4.494
15484104,2.209621e-05,3.2115047524558175e-05,4.656,4.493
22806787,2.215306e-05,3.21573598401373e-05,4.655,4.493
5121183,2.221793e-05,3.219967215571643e-05,4.653,4.492
1843599,2.225225e-05,3.228429678687468e-05,4.653,4.491
19581357,2.234776e-05,3.232660910245381e-05,4.651,4.49
13486178,2.242026e-05,3.2368921418032943e-05,4.649,4.49
13693825,2.247825e-05,3.241123373361207e-05,4.648,4.489
13911875,2.251919e-05,3.249585836477033e-05,4.647,4.488
13995309,2.261632e-05,3.258048299592858e-05,4.646,4.487
2634530,2.267287e-05,3.262279531150771e-05,4.644,4.486
19581584,2.275437e-05,3.2707419942665965e-05,4.643,4.485
2790855,2.276954e-05,3.279204457382422e-05,4.643,4.484
21496028,2.284163e-05,3.283435688940335e-05,4.641,4.484
8124268,2.29097e-05,3.287666920498248e-05,4.64,4.483
682393,2.295453e-05,3.29189815205616e-05,4.639,4.483
16550296,2.296623e-05,3.2961293836140734e-05,4.639,4.482
21375092,2.297922e-05,3.3003606151719864e-05,4.639,4.481
9534494,2.314491e-05,3.304591846729899e-05,4.636,4.481
1461125,2.316567e-05,3.308823078287812e-05,4.635,4.48
23107182,2.322787e-05,3.313054309845725e-05,4.634,4.48
3239100,2.323995e-05,3.317285541403637e-05,4.634,4.479
21375297,2.328435e-05,3.32151677296155e-05,4.633,4.479
22198977,2.336704e-05,3.325748004519463e-05,4.631,4.478
21375115,2.344317e-05,3.3342104676352886e-05,4.63,4.477
7707588,2.345794e-05,3.3384416991932016e-05,4.63,4.476
15449815,2.349934e-05,3.346904162309027e-05,4.629,4.475
6094693,2.351385e-05,3.3553666254248524e-05,4.629,4.474
23553820,2.354754e-05,3.3638290885406784e-05,4.628,4.473
1844549,2.360513e-05,3.368060320098591e-05,4.627,4.473
23553871,2.364786e-05,3.372291551656504e-05,4.626,4.472
15267333,2.372853e-05,3.376522783214417e-05,4.625,4.472
2792396,2.375406e-05,3.380754014772329e-05,4.624,4.471
7474131,2.379629e-05,3.384985246330242e-05,4.623,4.47
21375094,2.38096e-05,3.3934477094460676e-05,4.623,4.469
14037863,2.384849e-05,3.401910172561894e-05,4.623,4.468
7315503,2.388138e-05,3.406141404119806e-05,4.622,4.468
11151167,2.388802e-05,3.410372635677719e-05,4.622,4.467
8125024,2.388993e-05,3.4188350987935444e-05,4.622,4.466
8125043,2.394198e-05,3.4230663303514575e-05,4.621,4.466
8125078,2.396136e-05,3.4272975619093705e-05,4.62,4.465
21375085,2.399932e-05,3.435760025025196e-05,4.62,4.464
21375071,2.400804e-05,3.439991256583109e-05,4.62,4.463
4976289,2.40254e-05,3.444222488141021e-05,4.619,4.463
21375073,2.403517e-05,3.448453719698934e-05,4.619,4.462
1780563,2.408536e-05,3.4569161828147597e-05,4.618,4.461
9534807,2.413704e-05,3.461147414372673e-05,4.617,4.461
13492958,2.414904e-05,3.465378645930586e-05,4.617,4.46
9850008,2.419067e-05,3.473841109046411e-05,4.616,4.459
21375076,2.424508e-05,3.478072340604324e-05,4.615,4.459
8125991,2.426436e-05,3.4823035721622365e-05,4.615,4.458
22127530,2.429416e-05,3.4907660352780625e-05,4.614,4.457
17870543,2.431265e-05,3.499228498393888e-05,4.614,4.456
8126030,2.436081e-05,3.503459729951801e-05,4.613,4.456
21375072,2.436695e-05,3.507690961509713e-05,4.613,4.455
21375075,2.439608e-05,3.511922193067626e-05,4.613,4.454
5266807,2.447798e-05,3.5161534246255393e-05,4.611,4.454
8125825,2.449163e-05,3.520384656183452e-05,4.611,4.453
8125929,2.450083e-05,3.528847119299278e-05,4.611,4.452
8125923,2.453652e-05,3.537309582415103e-05,4.61,4.451
8125966,2.457694e-05,3.541540813973016e-05,4.609,4.451
13253144,2.460564e-05,3.5457720455309285e-05,4.609,4.45
23106707,2.46922e-05,3.5500032770888415e-05,4.607,4.45
15749065,2.472834e-05,3.5542345086467546e-05,4.607,4.449
7238226,2.475222e-05,3.558465740204667e-05,4.606,4.449
6602824,2.478757e-05,3.56269697176258e-05,4.606,4.448
8125468,2.479974e-05,3.571159434878405e-05,4.606,4.447
18033352,2.480474e-05,3.5753906664363184e-05,4.605,4.447
5266732,2.481001e-05,3.5796218979942314e-05,4.605,4.446
8125669,2.483417e-05,3.588084361110057e-05,4.605,4.445
14986607,2.48502e-05,3.596546824225882e-05,4.605,4.444
5266789,2.486474e-05,3.600778055783795e-05,4.604,4.444
15110701,2.490439e-05,3.605009287341708e-05,4.604,4.443
8125648,2.49256e-05,3.6092405188996206e-05,4.603,4.443
8125195,2.503904e-05,3.6134717504575336e-05,4.601,4.442
8125319,2.504885e-05,3.621934213573359e-05,4.601,4.441
8125567,2.509766e-05,3.630396676689185e-05,4.6,4.44
19581349,2.515785e-05,3.6346279082470974e-05,4.599,4.44
8125311,2.516257e-05,3.6388591398050104e-05,4.599,4.439
9690334,2.521692e-05,3.647321602920836e-05,4.598,4.438
8125842,2.528441e-05,3.655784066036662e-05,4.597,4.437
5121182,2.533457e-05,3.664246529152487e-05,4.596,4.436
4188777,2.540611e-05,3.6684777607104e-05,4.595,4.436
4960190,2.543908e-05,3.6727089922683126e-05,4.594,4.435
16165678,2.551811e-05,3.681171455384139e-05,4.593,4.434
21375083,2.557304e-05,3.685402686942051e-05,4.592,4.434
8125465,2.558537e-05,3.689633918499964e-05,4.592,4.433
