,P,Exp P,Log P,Log Exp P
16195391,3.89e-05,2.6472094077892e-05,4.41,4.577
8655830,3.9e-05,2.65298934099398e-05,4.409,4.576
14951800,3.92e-05,2.6587692741987595e-05,4.407,4.575
9851550,3.93e-05,2.6645492074035395e-05,4.406,4.574
8490357,3.95e-05,2.6703291406083195e-05,4.403,4.573
13034725,3.98e-05,2.6761090738130995e-05,4.4,4.572
1921814,3.99e-05,2.687668940222659e-05,4.399,4.571
4902794,3.99e-05,2.693448873427439e-05,4.399,4.57
4153360,3.99e-05,2.699228806632219e-05,4.399,4.569
6405992,4e-05,2.7050087398369988e-05,4.398,4.568
4902802,4.01e-05,2.7107886730417788e-05,4.397,4.567
10905590,4.03e-05,2.7165686062465588e-05,4.395,4.566
4902803,4.04e-05,2.7223485394513388e-05,4.394,4.565
3718828,4.05e-05,2.7281284726561185e-05,4.393,4.564
984117,4.07e-05,2.7339084058608985e-05,4.39,4.563
13195496,4.07e-05,2.7396883390656785e-05,4.39,4.562
8837834,4.08e-05,2.7454682722704585e-05,4.389,4.561
4902772,4.08e-05,2.751248205475238e-05,4.389,4.56
8837885,4.09e-05,2.757028138680018e-05,4.388,4.56
2031531,4.1e-05,2.762808071884798e-05,4.387,4.559
4902804,4.11e-05,2.768588005089578e-05,4.386,4.558
10501654,4.11e-05,2.7743679382943578e-05,4.386,4.557
8054532,4.13e-05,2.7801478714991378e-05,4.384,4.556
4902827,4.13e-05,2.7859278047039178e-05,4.384,4.555
4902816,4.13e-05,2.7917077379086978e-05,4.384,4.554
4902825,4.15e-05,2.7974876711134774e-05,4.382,4.553
4902818,4.16e-05,2.8032676043182574e-05,4.381,4.552
1251594,4.16e-05,2.8090475375230374e-05,4.381,4.551
8533216,4.17e-05,2.820607403932597e-05,4.38,4.55
4902771,4.17e-05,2.826387337137377e-05,4.38,4.549
14616371,4.17e-05,2.832167270342157e-05,4.38,4.548
4902796,4.18e-05,2.837947203546937e-05,4.379,4.547
12147981,4.18e-05,2.8437271367517167e-05,4.379,4.546
4902834,4.18e-05,2.8495070699564967e-05,4.379,4.545
11768879,4.19e-05,2.8552870031612767e-05,4.378,4.544
8838096,4.2e-05,2.8610669363660567e-05,4.377,4.543
14340461,4.22e-05,2.8726268027756164e-05,4.375,4.542
4902739,4.25e-05,2.8784067359803964e-05,4.372,4.541
7346572,4.26e-05,2.8841866691851764e-05,4.371,4.54
6980575,4.26e-05,2.889966602389956e-05,4.371,4.539
7244644,4.28e-05,2.895746535594736e-05,4.369,4.538
4902760,4.29e-05,2.901526468799516e-05,4.368,4.537
16350090,4.3e-05,2.9130863352090757e-05,4.367,4.536
8479906,4.32e-05,2.9188662684138557e-05,4.365,4.535
5681304,4.34e-05,2.9246462016186357e-05,4.363,4.534
1188513,4.34e-05,2.9304261348234154e-05,4.363,4.533
12934574,4.35e-05,2.9362060680281954e-05,4.362,4.532
8081517,4.38e-05,2.9419860012329754e-05,4.359,4.531
3706038,4.39e-05,2.9477659344377554e-05,4.358,4.531
5261171,4.39e-05,2.953545867642535e-05,4.358,4.53
10609630,4.4e-05,2.959325800847315e-05,4.357,4.529
4902710,4.41e-05,2.965105734052095e-05,4.356,4.528
6323664,4.41e-05,2.970885667256875e-05,4.356,4.527
10184800,4.43e-05,2.9766656004616547e-05,4.354,4.526
15643569,4.43e-05,2.9824455336664347e-05,4.354,4.525
15925522,4.44e-05,2.9882254668712147e-05,4.353,4.525
15643568,4.45e-05,2.9940054000759947e-05,4.352,4.524
4902735,4.46e-05,2.9997853332807743e-05,4.351,4.523
4902743,4.47e-05,3.0055652664855543e-05,4.35,4.522
8710641,4.48e-05,3.0113451996903343e-05,4.349,4.521
266962,4.49e-05,3.0171251328951143e-05,4.348,4.52
4902763,4.49e-05,3.028684999304674e-05,4.348,4.519
1921892,4.49e-05,3.034464932509454e-05,4.348,4.518
4902811,4.49e-05,3.040244865714234e-05,4.348,4.517
12821198,4.51e-05,3.0460247989190137e-05,4.346,4.516
15235778,4.51e-05,3.051804732123794e-05,4.346,4.515
17241246,4.52e-05,3.057584665328573e-05,4.345,4.515
8747474,4.53e-05,3.063364598533353e-05,4.344,4.514
8078120,4.54e-05,3.069144531738133e-05,4.343,4.513
5559412,4.54e-05,3.074924464942913e-05,4.343,4.512
1921769,4.55e-05,3.080704398147693e-05,4.342,4.511
4902727,4.57e-05,3.092264264557253e-05,4.34,4.51
16194714,4.58e-05,3.098044197762033e-05,4.339,4.509
12660862,4.58e-05,3.1038241309668126e-05,4.339,4.508
4902722,4.59e-05,3.1096040641715926e-05,4.338,4.507
4902714,4.59e-05,3.1153839973763726e-05,4.338,4.506
14340464,4.6e-05,3.1211639305811526e-05,4.337,4.506
4902698,4.6e-05,3.1269438637859326e-05,4.337,4.505
4902700,4.61e-05,3.1327237969907126e-05,4.336,4.504
4902716,4.62e-05,3.1385037301954926e-05,4.335,4.503
11407576,4.63e-05,3.1442836634002726e-05,4.334,4.502
4902704,4.65e-05,3.155843529809832e-05,4.333,4.501
9469287,4.66e-05,3.161623463014612e-05,4.332,4.5
4902729,4.66e-05,3.167403396219392e-05,4.332,4.499
4902733,4.66e-05,3.178963262628952e-05,4.332,4.498
13130863,4.7e-05,3.184743195833732e-05,4.328,4.497
15241149,4.7e-05,3.190523129038511e-05,4.328,4.496
1921761,4.7e-05,3.196303062243291e-05,4.328,4.495
4902730,4.71e-05,3.202082995448071e-05,4.327,4.495
14953003,4.72e-05,3.207862928652851e-05,4.326,4.494
524267,4.73e-05,3.213642861857631e-05,4.325,4.493
9471599,4.75e-05,3.219422795062411e-05,4.323,4.492
5838987,4.75e-05,3.225202728267191e-05,4.323,4.491
8054566,4.78e-05,3.230982661471971e-05,4.321,4.491
1921738,4.8e-05,3.2367625946767506e-05,4.319,4.49
1251687,4.85e-05,3.2425425278815306e-05,4.314,4.489
4902711,4.86e-05,3.2483224610863106e-05,4.313,4.488
1853958,4.89e-05,3.2541023942910906e-05,4.311,4.488
9406074,4.89e-05,3.2598823274958706e-05,4.311,4.487
10765951,4.9e-05,3.2656622607006506e-05,4.31,4.486
10189826,4.91e-05,3.2714421939054306e-05,4.309,4.485
12911899,4.92e-05,3.2772221271102106e-05,4.308,4.484
7762539,4.95e-05,3.28300206031499e-05,4.305,4.484
7859461,4.96e-05,3.28878199351977e-05,4.305,4.483
4414043,4.97e-05,3.29456192672455e-05,4.304,4.482
9471592,4.97e-05,3.30034185992933e-05,4.304,4.481
9602902,4.98e-05,3.30612179313411e-05,4.303,4.481
10966124,4.99e-05,3.31190172633889e-05,4.302,4.48
1251601,4.99e-05,3.31768165954367e-05,4.302,4.479
1829378,5.01e-05,3.32346159274845e-05,4.3,4.478
1635087,5.03e-05,3.329241525953229e-05,4.298,4.478
15109392,5.04e-05,3.335021459158009e-05,4.298,4.477
4353547,5.08e-05,3.340801392362789e-05,4.294,4.476
35795,5.09e-05,3.346581325567569e-05,4.293,4.475
9589125,5.12e-05,3.358141191977129e-05,4.291,4.474
6980593,5.12e-05,3.363921125181909e-05,4.291,4.473
1921775,5.12e-05,3.369701058386689e-05,4.291,4.472
4902754,5.14e-05,3.3812609247962485e-05,4.289,4.471
5803398,5.16e-05,3.3870408580010285e-05,4.287,4.47
7762448,5.17e-05,3.3928207912058085e-05,4.287,4.469
1921753,5.18e-05,3.4043806576153685e-05,4.286,4.468
13195500,5.18e-05,3.4101605908201485e-05,4.286,4.467
7478938,5.2e-05,3.415940524024928e-05,4.284,4.466
13195503,5.24e-05,3.427500390434488e-05,4.281,4.465
4902956,5.25e-05,3.433280323639268e-05,4.28,4.464
16672637,5.27e-05,3.439060256844048e-05,4.278,4.464
16672638,5.27e-05,3.444840190048828e-05,4.278,4.463
15796281,5.28e-05,3.450620123253608e-05,4.277,4.462
4902746,5.29e-05,3.456400056458388e-05,4.277,4.461
1635501,5.3e-05,3.462179989663167e-05,4.276,4.461
14340468,5.32e-05,3.467959922867947e-05,4.274,4.46
12136943,5.33e-05,3.473739856072727e-05,4.273,4.459
4615025,5.35e-05,3.479519789277507e-05,4.272,4.458
8181509,5.36e-05,3.485299722482287e-05,4.271,4.458
13503756,5.36e-05,3.491079655687067e-05,4.271,4.457
6601886,5.37e-05,3.496859588891847e-05,4.27,4.456
2829087,5.38e-05,3.5084194553014064e-05,4.269,4.455
1921784,5.39e-05,3.5141993885061864e-05,4.268,4.454
1921765,5.39e-05,3.5199793217109664e-05,4.268,4.453
8533281,5.42e-05,3.5315391881205264e-05,4.266,4.452
1251617,5.46e-05,3.5373191213253064e-05,4.263,4.451
6570657,5.47e-05,3.5430990545300864e-05,4.262,4.451
15522455,5.47e-05,3.5488789877348664e-05,4.262,4.45
6444687,5.49e-05,3.554658920939646e-05,4.26,4.449
5582531,5.52e-05,3.560438854144426e-05,4.258,4.448
2357726,5.53e-05,3.571998720553986e-05,4.257,4.447
5803438,5.54e-05,3.577778653758766e-05,4.256,4.446
1921881,5.57e-05,3.589338520168326e-05,4.254,4.445
13762372,5.58e-05,3.595118453373106e-05,4.253,4.444
3732958,5.62e-05,3.600898386577885e-05,4.25,4.444
6191838,5.62e-05,3.606678319782665e-05,4.25,4.443
8054678,5.67e-05,3.612458252987445e-05,4.246,4.442
8054757,5.75e-05,3.624018119397005e-05,4.24,4.441
8418031,5.75e-05,3.629798052601785e-05,4.24,4.44
1921861,5.75e-05,3.635577985806565e-05,4.24,4.439
4136551,5.77e-05,3.6471378522161244e-05,4.239,4.438
200197,5.79e-05,3.6529177854209044e-05,4.237,4.437
1251678,5.81e-05,3.6644776518304644e-05,4.236,4.436
1463307,5.81e-05,3.6702575850352444e-05,4.236,4.435
2357439,5.83e-05,3.6760375182400244e-05,4.234,4.435
2357271,5.83e-05,3.6818174514448044e-05,4.234,4.434
1018895,5.84e-05,3.687597384649584e-05,4.234,4.433
14922230,5.85e-05,3.699157251059144e-05,4.233,4.432
8054561,5.86e-05,3.704937184263924e-05,4.232,4.431
14390531,5.89e-05,3.710717117468704e-05,4.23,4.431
8054564,5.9e-05,3.716497050673484e-05,4.229,4.43
6980705,5.91e-05,3.722276983878264e-05,4.228,4.429
8054565,5.93e-05,3.733836850287823e-05,4.227,4.428
8054563,5.94e-05,3.739616783492603e-05,4.226,4.427
15522459,5.95e-05,3.745396716697383e-05,4.225,4.427
13149133,5.95e-05,3.751176649902163e-05,4.225,4.426
17295717,5.96e-05,3.756956583106943e-05,4.225,4.425
7690253,5.98e-05,3.762736516311723e-05,4.223,4.424
2438211,5.98e-05,3.774296382721283e-05,4.223,4.423
7690254,5.98e-05,3.780076315926062e-05,4.223,4.422
562144,6e-05,3.791636182335622e-05,4.222,4.421
8085363,6.01e-05,3.797416115540402e-05,4.221,4.421
6980649,6.01e-05,3.803196048745182e-05,4.221,4.42
5075250,6.04e-05,3.808975981949962e-05,4.219,4.419
14844981,6.06e-05,3.820535848359522e-05,4.218,4.418
15235682,6.08e-05,3.8263157815643016e-05,4.216,4.417
14340542,6.09e-05,3.8320957147690816e-05,4.215,4.417
5242600,6.12e-05,3.8378756479738616e-05,4.213,4.416
529109,6.13e-05,3.8436555811786416e-05,4.213,4.415
3149172,6.14e-05,3.8494355143834216e-05,4.212,4.415
16833142,6.14e-05,3.8552154475882016e-05,4.212,4.414
17241525,6.14e-05,3.8609953807929816e-05,4.212,4.413
8054576,6.15e-05,3.8667753139977616e-05,4.211,4.413
4458547,6.15e-05,3.872555247202541e-05,4.211,4.412
7512459,6.15e-05,3.878335180407321e-05,4.211,4.411
8054569,6.15e-05,3.889895046816881e-05,4.211,4.41
8054571,6.15e-05,3.895674980021661e-05,4.211,4.409
1373309,6.16e-05,3.901454913226441e-05,4.21,4.409
10184883,6.21e-05,3.907234846431221e-05,4.207,4.408
17241568,6.24e-05,3.913014779636001e-05,4.205,4.407
2966741,6.25e-05,3.91879471284078e-05,4.204,4.407
3718798,6.25e-05,3.92457464604556e-05,4.204,4.406
3718827,6.26e-05,3.93613451245512e-05,4.203,4.405
3718805,6.26e-05,3.9419144456599e-05,4.203,4.404
5680436,6.28e-05,3.95347431206946e-05,4.202,4.403
5261222,6.29e-05,3.9592542452742396e-05,4.201,4.402
8838149,6.31e-05,3.9708141116837996e-05,4.2,4.401
16178009,6.33e-05,3.9765940448885796e-05,4.199,4.4
2253836,6.34e-05,3.9881539112981396e-05,4.198,4.399
22278,6.35e-05,3.9939338445029196e-05,4.197,4.399
6508412,6.35e-05,3.9997137777076996e-05,4.197,4.398
2828989,6.35e-05,4.005493710912479e-05,4.197,4.397
2253843,6.37e-05,4.017053577322039e-05,4.196,4.396
15063479,6.41e-05,4.022833510526819e-05,4.193,4.395
8877174,6.43e-05,4.028613443731599e-05,4.192,4.395
852881,6.45e-05,4.034393376936379e-05,4.19,4.394
14616161,6.46e-05,4.045953243345939e-05,4.19,4.393
2828988,6.5e-05,4.051733176550718e-05,4.187,4.392
4242452,6.51e-05,4.057513109755498e-05,4.186,4.392
2828990,6.51e-05,4.063293042960278e-05,4.186,4.391
7368145,6.52e-05,4.074852909369838e-05,4.186,4.39
4136561,6.54e-05,4.080632842574618e-05,4.184,4.389
4617914,6.56e-05,4.092192708984178e-05,4.183,4.388
9851646,6.57e-05,4.0979726421889575e-05,4.182,4.387
9445114,6.6e-05,4.1095325085985175e-05,4.18,4.386
14011866,6.6e-05,4.1210923750080775e-05,4.18,4.385
4531185,6.61e-05,4.1268723082128575e-05,4.18,4.384
10197262,6.62e-05,4.1326522414176375e-05,4.179,4.384
12827901,6.62e-05,4.1384321746224175e-05,4.179,4.383
13784216,6.64e-05,4.144212107827197e-05,4.178,4.383
13195463,6.65e-05,4.149992041031977e-05,4.177,4.382
5753558,6.65e-05,4.155771974236757e-05,4.177,4.381
14046725,6.69e-05,4.167331840646317e-05,4.175,4.38
17071741,6.7e-05,4.178891707055877e-05,4.174,4.379
1482634,6.73e-05,4.184671640260657e-05,4.172,4.378
1977165,6.74e-05,4.190451573465436e-05,4.171,4.378
2122367,6.74e-05,4.196231506670216e-05,4.171,4.377
2437740,6.75e-05,4.207791373079776e-05,4.171,4.376
16506730,6.76e-05,4.213571306284556e-05,4.17,4.375
14668179,6.78e-05,4.225131172694116e-05,4.169,4.374
5049215,6.79e-05,4.2366910391036755e-05,4.168,4.373
2438764,6.8e-05,4.2424709723084555e-05,4.167,4.372
2357578,6.82e-05,4.2540308387180155e-05,4.166,4.371
8479713,6.84e-05,4.2598107719227955e-05,4.165,4.371
15110324,6.86e-05,4.2655907051275755e-05,4.164,4.37
10765235,6.91e-05,4.2713706383323555e-05,4.161,4.369
2125072,6.92e-05,4.282930504741915e-05,4.16,4.368
1251879,6.95e-05,4.294490371151475e-05,4.158,4.367
14445709,6.98e-05,4.300270304356255e-05,4.156,4.367
3607212,6.99e-05,4.306050237561035e-05,4.156,4.366
6909240,7e-05,4.311830170765815e-05,4.155,4.365
14893669,7e-05,4.323390037175374e-05,4.155,4.364
10743047,7.02e-05,4.329169970380154e-05,4.154,4.364
14893291,7.04e-05,4.334949903584934e-05,4.152,4.363
8655679,7.04e-05,4.340729836789714e-05,4.152,4.362
1921888,7.04e-05,4.352289703199274e-05,4.152,4.361
7257759,7.05e-05,4.363849569608834e-05,4.152,4.36
7693790,7.06e-05,4.3754094360183934e-05,4.151,4.359
16685175,7.06e-05,4.3811893692231734e-05,4.151,4.358
1018892,7.07e-05,4.3927492356327334e-05,4.151,4.357
13553436,7.09e-05,4.3985291688375134e-05,4.149,4.357
14844957,7.1e-05,4.4043091020422934e-05,4.149,4.356
5803596,7.12e-05,4.415868968451853e-05,4.148,4.355
11283145,7.13e-05,4.421648901656633e-05,4.147,4.354
9445265,7.13e-05,4.433208768066193e-05,4.147,4.353
12217859,7.13e-05,4.444768634475753e-05,4.147,4.352
17241412,7.14e-05,4.450548567680533e-05,4.146,4.352
5494696,7.15e-05,4.456328500885313e-05,4.146,4.351
8533279,7.15e-05,4.462108434090092e-05,4.146,4.35
8479970,7.18e-05,4.467888367294872e-05,4.144,4.35
5151813,7.2e-05,4.473668300499652e-05,4.143,4.349
3718778,7.2e-05,4.485228166909212e-05,4.143,4.348
14444762,7.21e-05,4.491008100113992e-05,4.142,4.348
14893676,7.22e-05,4.496788033318772e-05,4.141,4.347
2880481,7.22e-05,4.5083478997283313e-05,4.141,4.346
10595892,7.23e-05,4.5141278329331113e-05,4.141,4.345
13553406,7.24e-05,4.525687699342671e-05,4.14,4.344
17241092,7.25e-05,4.537247565752231e-05,4.14,4.343
5753579,7.28e-05,4.543027498957011e-05,4.138,4.343
5537714,7.28e-05,4.5488074321617907e-05,4.138,4.342
4833534,7.29e-05,4.5545873653665707e-05,4.137,4.342
13258524,7.31e-05,4.5603672985713507e-05,4.136,4.341
788637,7.31e-05,4.5661472317761307e-05,4.136,4.34
8838093,7.31e-05,4.5777070981856906e-05,4.136,4.339
2054978,7.32e-05,4.5834870313904706e-05,4.135,4.339
3718782,7.32e-05,4.5892669645952506e-05,4.135,4.338
1097633,7.36e-05,4.59504689780003e-05,4.133,4.338
14616242,7.38e-05,4.60082683100481e-05,4.132,4.337
8479925,7.39e-05,4.60660676420959e-05,4.131,4.337
123785,7.41e-05,4.61238669741437e-05,4.13,4.336
8479947,7.42e-05,4.62394656382393e-05,4.13,4.335
1018906,7.42e-05,4.62972649702871e-05,4.13,4.334
17277135,7.44e-05,4.63550643023349e-05,4.128,4.334
1251633,7.45e-05,4.641286363438269e-05,4.128,4.333
2749865,7.46e-05,4.647066296643049e-05,4.127,4.333
12913252,7.46e-05,4.652846229847829e-05,4.127,4.332
3718776,7.48e-05,4.658626163052609e-05,4.126,4.332
14908115,7.5e-05,4.664406096257389e-05,4.125,4.331
15522443,7.52e-05,4.675965962666949e-05,4.124,4.33
447230,7.54e-05,4.6875258290765086e-05,4.123,4.329
17241114,7.55e-05,4.6933057622812886e-05,4.122,4.329
10938676,7.56e-05,4.6990856954860686e-05,4.121,4.328
14905180,7.56e-05,4.7048656286908486e-05,4.121,4.327
14616121,7.58e-05,4.7164254951004086e-05,4.12,4.326
805266,7.59e-05,4.727985361509968e-05,4.12,4.325
5753665,7.61e-05,4.739545227919528e-05,4.119,4.324
14538073,7.62e-05,4.745325161124308e-05,4.118,4.324
6549216,7.62e-05,4.751105094329088e-05,4.118,4.323
13783655,7.64e-05,4.756885027533868e-05,4.117,4.323
10302790,7.69e-05,4.762664960738648e-05,4.114,4.322
6508411,7.7e-05,4.774224827148207e-05,4.114,4.321
358771,7.72e-05,4.780004760352987e-05,4.112,4.321
7619633,7.72e-05,4.785784693557767e-05,4.112,4.32
1251651,7.74e-05,4.797344559967327e-05,4.111,4.319
17060942,7.75e-05,4.803124493172107e-05,4.111,4.318
8420841,7.76e-05,4.808904426376887e-05,4.11,4.318
10302755,7.77e-05,4.814684359581667e-05,4.11,4.317
10501647,7.79e-05,4.8204642927864465e-05,4.108,4.317
10501646,7.79e-05,4.8262442259912265e-05,4.108,4.316
15107897,7.81e-05,4.8378040924007865e-05,4.107,4.315
15143807,7.83e-05,4.8493639588103465e-05,4.106,4.314
15522420,7.85e-05,4.8609238252199065e-05,4.105,4.313
2441218,7.86e-05,4.872483691629466e-05,4.105,4.312
9603235,7.87e-05,4.878263624834246e-05,4.104,4.312
2498399,7.89e-05,4.884043558039026e-05,4.103,4.311
16194341,7.9e-05,4.895603424448586e-05,4.102,4.31
5859942,7.92e-05,4.907163290858146e-05,4.101,4.309
14434541,7.94e-05,4.918723157267705e-05,4.1,4.308
10939150,7.96e-05,4.924503090472485e-05,4.099,4.308
8479825,7.98e-05,4.930283023677265e-05,4.098,4.307
16194712,7.99e-05,4.941842890086825e-05,4.097,4.306
14944097,8.02e-05,4.947622823291605e-05,4.096,4.306
14951738,8.05e-05,4.953402756496385e-05,4.094,4.305
2880486,8.07e-05,4.9591826897011645e-05,4.093,4.305
9445076,8.07e-05,4.9649626229059445e-05,4.093,4.304
8768514,8.11e-05,4.9707425561107245e-05,4.091,4.304
8479824,8.12e-05,4.9765224893155045e-05,4.09,4.303
9820350,8.14e-05,4.9823024225202845e-05,4.089,4.303
7690167,8.14e-05,4.9880823557250645e-05,4.089,4.302
14893673,8.16e-05,4.999642222134624e-05,4.088,4.301
10197435,8.17e-05,5.011202088544184e-05,4.088,4.3
3281450,8.2e-05,5.016982021748964e-05,4.086,4.3
1527242,8.21e-05,5.022761954953744e-05,4.086,4.299
1815065,8.23e-05,5.028541888158524e-05,4.085,4.299
9285224,8.23e-05,5.034321821363304e-05,4.085,4.298
14926781,8.24e-05,5.040101754568084e-05,4.084,4.298
5560410,8.25e-05,5.045881687772863e-05,4.084,4.297
9536228,8.27e-05,5.051661620977643e-05,4.082,4.297
5803451,8.28e-05,5.057441554182423e-05,4.082,4.296
10565348,8.37e-05,5.063221487387203e-05,4.077,4.296
9445007,8.41e-05,5.069001420591983e-05,4.075,4.295
17060845,8.43e-05,5.080561287001543e-05,4.074,4.294
13783547,8.46e-05,5.086341220206323e-05,4.073,4.294
2441307,8.47e-05,5.0921211534111024e-05,4.072,4.293
8645366,8.49e-05,5.0979010866158824e-05,4.071,4.293
11220805,8.5e-05,5.1036810198206624e-05,4.071,4.292
5537766,8.51e-05,5.1094609530254424e-05,4.07,4.292
6369031,8.51e-05,5.1152408862302224e-05,4.07,4.291
2055596,8.54e-05,5.1210208194350024e-05,4.069,4.291
1251602,8.56e-05,5.1268007526397824e-05,4.068,4.29
5399281,8.57e-05,5.138360619049342e-05,4.067,4.289
6544367,8.59e-05,5.144140552254122e-05,4.066,4.289
14981931,8.59e-05,5.149920485458902e-05,4.066,4.288
12561768,8.6e-05,5.161480351868462e-05,4.066,4.287
8054710,8.61e-05,5.167260285073242e-05,4.065,4.287
2880491,8.61e-05,5.173040218278022e-05,4.065,4.286
5537765,8.62e-05,5.178820151482802e-05,4.064,4.286
14904668,8.63e-05,5.184600084687581e-05,4.064,4.285
17241285,8.64e-05,5.196159951097141e-05,4.063,4.284
5671969,8.65e-05,5.207719817506701e-05,4.063,4.283
35727,8.66e-05,5.213499750711481e-05,4.062,4.283
4180329,8.67e-05,5.219279683916261e-05,4.062,4.282
4531194,8.69e-05,5.225059617121041e-05,4.061,4.282
15391261,8.69e-05,5.2308395503258204e-05,4.061,4.281
1589104,8.7e-05,5.2423994167353804e-05,4.06,4.28
35725,8.72e-05,5.2539592831449403e-05,4.059,4.28
17241566,8.72e-05,5.2597392163497203e-05,4.059,4.279
12995065,8.74e-05,5.27129908275928e-05,4.058,4.278
9471485,8.75e-05,5.28285894916884e-05,4.058,4.277
9520264,8.76e-05,5.2944188155784e-05,4.057,4.276
4531246,8.79e-05,5.30019874878318e-05,4.056,4.276
8710702,8.79e-05,5.30597868198796e-05,4.056,4.275
1643055,8.8e-05,5.317538548397519e-05,4.056,4.274
15254126,8.8e-05,5.329098414807079e-05,4.056,4.273
3907127,8.81e-05,5.334878348011859e-05,4.055,4.273
12051483,8.81e-05,5.340658281216639e-05,4.055,4.272
11265233,8.82e-05,5.352218147626199e-05,4.055,4.271
2306377,8.84e-05,5.357998080830979e-05,4.054,4.271
1104016,8.84e-05,5.369557947240538e-05,4.054,4.27
4531222,8.87e-05,5.381117813650098e-05,4.052,4.269
4531208,8.89e-05,5.392677680059658e-05,4.051,4.268
4903169,8.92e-05,5.404237546469218e-05,4.05,4.267
4458519,8.95e-05,5.4100174796739976e-05,4.048,4.267
4531212,8.95e-05,5.4157974128787776e-05,4.048,4.266
14389237,8.96e-05,5.4273572792883376e-05,4.048,4.265
8002812,8.99e-05,5.4331372124931176e-05,4.046,4.265
14503877,8.99e-05,5.4389171456978976e-05,4.046,4.264
10632434,9.01e-05,5.4446970789026776e-05,4.045,4.264
228631,9.04e-05,5.456256945312237e-05,4.044,4.263
3018728,9.07e-05,5.462036878517017e-05,4.042,4.263
17252011,9.07e-05,5.467816811721797e-05,4.042,4.262
5537758,9.09e-05,5.479376678131357e-05,4.041,4.261
10501518,9.1e-05,5.490936544540917e-05,4.041,4.26
3842661,9.11e-05,5.502496410950476e-05,4.04,4.259
7340020,9.13e-05,5.519836210564816e-05,4.04,4.258
17241278,9.15e-05,5.531396076974376e-05,4.039,4.257
7636630,9.17e-05,5.5429559433839355e-05,4.038,4.256
6909340,9.18e-05,5.5487358765887155e-05,4.037,4.256
2357410,9.19e-05,5.5545158097934955e-05,4.037,4.255
1018907,9.2e-05,5.5602957429982755e-05,4.036,4.255
8054741,9.21e-05,5.5660756762030555e-05,4.036,4.254
7187587,9.22e-05,5.5776355426126155e-05,4.035,4.254
8838097,9.24e-05,5.5834154758173955e-05,4.034,4.253
10302775,9.25e-05,5.594975342226955e-05,4.034,4.252
14816373,9.26e-05,5.600755275431735e-05,4.033,4.252
12353220,9.28e-05,5.606535208636515e-05,4.032,4.251
12134389,9.29e-05,5.618095075046075e-05,4.032,4.25
8054240,9.31e-05,5.629654941455635e-05,4.031,4.25
2393595,9.33e-05,5.635434874660414e-05,4.03,4.249
3842660,9.36e-05,5.646994741069974e-05,4.029,4.248
4531225,9.37e-05,5.652774674274754e-05,4.028,4.248
8479676,9.37e-05,5.658554607479534e-05,4.028,4.247
5537755,9.37e-05,5.670114473889094e-05,4.028,4.246
