,P,Exp P,Log P,Log Exp P
16776481,2.53e-05,2.4596540211986733e-05,4.597,4.609
1490287,2.53e-05,2.4650244448257446e-05,4.597,4.608
8288370,2.53e-05,2.470394868452816e-05,4.597,4.607
3690339,2.54e-05,2.4757652920798872e-05,4.595,4.606
16776496,2.54e-05,2.4811357157069585e-05,4.595,4.605
3184341,2.58e-05,2.4865061393340298e-05,4.588,4.604
3170522,2.59e-05,2.491876562961101e-05,4.587,4.603
7600944,2.61e-05,2.5026174102152438e-05,4.583,4.602
13880747,2.61e-05,2.507987833842315e-05,4.583,4.601
3170507,2.61e-05,2.5133582574693867e-05,4.583,4.6
3170537,2.62e-05,2.518728681096458e-05,4.582,4.599
5232099,2.62e-05,2.5240991047235294e-05,4.582,4.598
10726413,2.62e-05,2.5294695283506007e-05,4.582,4.597
9981503,2.62e-05,2.534839951977672e-05,4.582,4.596
15156060,2.62e-05,2.5402103756047433e-05,4.582,4.595
12095752,2.63e-05,2.5455807992318146e-05,4.58,4.594
16409125,2.64e-05,2.550951222858886e-05,4.578,4.593
1508781,2.64e-05,2.5563216464859572e-05,4.578,4.592
7779512,2.65e-05,2.5616920701130285e-05,4.577,4.591
12095759,2.65e-05,2.5724329173671712e-05,4.577,4.59
3520074,2.65e-05,2.5778033409942425e-05,4.577,4.589
15365029,2.66e-05,2.583173764621314e-05,4.575,4.588
1850959,2.66e-05,2.5885441882483854e-05,4.575,4.587
2646560,2.66e-05,2.5939146118754568e-05,4.575,4.586
159348,2.67e-05,2.599285035502528e-05,4.573,4.585
11225524,2.68e-05,2.6046554591295994e-05,4.572,4.584
1851177,2.69e-05,2.6100258827566707e-05,4.57,4.583
7779784,2.69e-05,2.615396306383742e-05,4.57,4.582
10258619,2.7e-05,2.6207667300108133e-05,4.569,4.582
10258618,2.7e-05,2.6261371536378846e-05,4.569,4.581
7619455,2.72e-05,2.631507577264956e-05,4.565,4.58
3604670,2.73e-05,2.6368780008920273e-05,4.564,4.579
7657991,2.76e-05,2.6422484245190986e-05,4.559,4.578
3175354,2.76e-05,2.64761884814617e-05,4.559,4.577
221656,2.77e-05,2.6529892717732415e-05,4.558,4.576
9033726,2.77e-05,2.658359695400313e-05,4.558,4.575
3912783,2.78e-05,2.6691005426544555e-05,4.556,4.574
2558828,2.79e-05,2.6744709662815268e-05,4.554,4.573
4660631,2.79e-05,2.679841389908598e-05,4.554,4.572
4285959,2.8e-05,2.6852118135356694e-05,4.553,4.571
80049,2.81e-05,2.6905822371627407e-05,4.551,4.57
5232233,2.83e-05,2.695952660789812e-05,4.548,4.569
5635757,2.84e-05,2.7013230844168834e-05,4.547,4.568
7120250,2.84e-05,2.712063931671026e-05,4.547,4.567
5109262,2.86e-05,2.7174343552980973e-05,4.544,4.566
7457704,2.87e-05,2.722804778925169e-05,4.542,4.565
12304689,2.9e-05,2.7281752025522403e-05,4.538,4.564
4005616,2.91e-05,2.7335456261793116e-05,4.536,4.563
1885324,2.92e-05,2.738916049806383e-05,4.535,4.562
4285715,2.94e-05,2.7442864734334542e-05,4.532,4.562
3604553,2.94e-05,2.7496568970605255e-05,4.532,4.561
31514,2.96e-05,2.755027320687597e-05,4.529,4.56
5565615,2.97e-05,2.760397744314668e-05,4.527,4.559
5108846,2.97e-05,2.7657681679417395e-05,4.527,4.558
17383401,2.98e-05,2.7711385915688108e-05,4.526,4.557
5565629,2.98e-05,2.7818794388229534e-05,4.526,4.556
9423096,2.99e-05,2.7872498624500247e-05,4.524,4.555
13191969,2.99e-05,2.792620286077096e-05,4.524,4.554
7658075,3e-05,2.7979907097041677e-05,4.523,4.553
3467830,3e-05,2.803361133331239e-05,4.523,4.552
11521629,3.01e-05,2.8087315569583103e-05,4.521,4.551
1005320,3.02e-05,2.8141019805853816e-05,4.52,4.551
5232199,3.03e-05,2.819472404212453e-05,4.519,4.55
17191675,3.03e-05,2.8248428278395242e-05,4.519,4.549
10016383,3.03e-05,2.8302132514665956e-05,4.519,4.548
9422993,3.04e-05,2.835583675093667e-05,4.517,4.547
3076930,3.04e-05,2.8463245223478095e-05,4.517,4.546
3076923,3.05e-05,2.8516949459748808e-05,4.516,4.545
18554629,3.05e-05,2.857065369601952e-05,4.516,4.544
17596269,3.05e-05,2.8624357932290234e-05,4.516,4.543
12447758,3.07e-05,2.867806216856095e-05,4.513,4.542
6740708,3.07e-05,2.8785470641102377e-05,4.513,4.541
3690347,3.07e-05,2.883917487737309e-05,4.513,4.54
3076897,3.08e-05,2.8892879113643803e-05,4.511,4.539
3076924,3.08e-05,2.8946583349914517e-05,4.511,4.538
6395804,3.1e-05,2.9053991822455943e-05,4.509,4.537
5635761,3.1e-05,2.9107696058726656e-05,4.509,4.536
6586284,3.1e-05,2.916140029499737e-05,4.509,4.535
5232171,3.11e-05,2.9215104531268082e-05,4.507,4.534
9422358,3.12e-05,2.9268808767538795e-05,4.506,4.534
7120450,3.14e-05,2.932251300380951e-05,4.503,4.533
10987171,3.15e-05,2.9376217240080225e-05,4.502,4.532
11256091,3.15e-05,2.9429921476350938e-05,4.502,4.531
14161787,3.15e-05,2.948362571262165e-05,4.502,4.53
9851231,3.16e-05,2.9537329948892364e-05,4.5,4.53
4348445,3.16e-05,2.9591034185163077e-05,4.5,4.529
2523980,3.17e-05,2.964473842143379e-05,4.499,4.528
5635799,3.17e-05,2.9698442657704504e-05,4.499,4.527
11256094,3.17e-05,2.9752146893975217e-05,4.499,4.526
11090402,3.17e-05,2.9859555366516643e-05,4.499,4.525
3076828,3.18e-05,2.9913259602787356e-05,4.498,4.524
2108071,3.18e-05,2.996696383905807e-05,4.498,4.523
5232091,3.19e-05,3.0020668075328783e-05,4.496,4.523
2193975,3.19e-05,3.00743723115995e-05,4.496,4.522
5232172,3.19e-05,3.0128076547870212e-05,4.496,4.521
5232148,3.19e-05,3.0181780784140925e-05,4.496,4.52
3731303,3.2e-05,3.023548502041164e-05,4.495,4.519
3076871,3.21e-05,3.0342893492953065e-05,4.493,4.518
3731231,3.22e-05,3.0396597729223778e-05,4.492,4.517
18551645,3.22e-05,3.045030196549449e-05,4.492,4.516
13255763,3.23e-05,3.0504006201765204e-05,4.491,4.516
5635794,3.24e-05,3.055771043803592e-05,4.489,4.515
17596251,3.25e-05,3.0611414674306634e-05,4.488,4.514
14303264,3.25e-05,3.066511891057735e-05,4.488,4.513
11646463,3.26e-05,3.071882314684806e-05,4.487,4.513
3170519,3.28e-05,3.077252738311877e-05,4.484,4.512
17783767,3.28e-05,3.0826231619389486e-05,4.484,4.511
5565418,3.29e-05,3.08799358556602e-05,4.483,4.51
7459220,3.29e-05,3.0987344328201626e-05,4.483,4.509
2209188,3.3e-05,3.104104856447234e-05,4.481,4.508
5635805,3.3e-05,3.109475280074305e-05,4.481,4.507
15193300,3.31e-05,3.120216127328448e-05,4.48,4.506
7626415,3.33e-05,3.125586550955519e-05,4.478,4.505
16011703,3.34e-05,3.1309569745825904e-05,4.476,4.504
2108097,3.34e-05,3.141697821836733e-05,4.476,4.503
8268037,3.35e-05,3.1470682454638044e-05,4.475,4.502
5028459,3.35e-05,3.152438669090876e-05,4.475,4.501
16981324,3.37e-05,3.157809092717947e-05,4.472,4.501
17600569,3.37e-05,3.163179516345018e-05,4.472,4.5
3731080,3.38e-05,3.1685499399720896e-05,4.471,4.499
7868363,3.39e-05,3.173920363599161e-05,4.47,4.498
9797273,3.4e-05,3.179290787226232e-05,4.469,4.498
6663765,3.41e-05,3.184661210853304e-05,4.467,4.497
11335804,3.41e-05,3.1900316344803756e-05,4.467,4.496
5232218,3.42e-05,3.195402058107447e-05,4.466,4.495
3520045,3.43e-05,3.200772481734518e-05,4.465,4.495
15055956,3.43e-05,3.2061429053615895e-05,4.465,4.494
7657949,3.44e-05,3.211513328988661e-05,4.463,4.493
18320269,3.44e-05,3.2222541762428034e-05,4.463,4.492
7657966,3.45e-05,3.227624599869875e-05,4.462,4.491
4417717,3.45e-05,3.232995023496946e-05,4.462,4.49
7657974,3.46e-05,3.243735870751089e-05,4.461,4.489
6068856,3.46e-05,3.24910629437816e-05,4.461,4.488
6072815,3.47e-05,3.254476718005231e-05,4.46,4.488
18343822,3.48e-05,3.2598471416323026e-05,4.458,4.487
5635778,3.49e-05,3.265217565259374e-05,4.457,4.486
16858473,3.49e-05,3.270587988886445e-05,4.457,4.485
8288160,3.49e-05,3.281328836140588e-05,4.457,4.484
5109419,3.5e-05,3.286699259767659e-05,4.456,4.483
1749708,3.51e-05,3.2920696833947305e-05,4.455,4.483
9423770,3.51e-05,3.297440107021802e-05,4.455,4.482
16858298,3.52e-05,3.302810530648873e-05,4.453,4.481
16011769,3.53e-05,3.3081809542759445e-05,4.452,4.48
16011766,3.53e-05,3.318921801530087e-05,4.452,4.479
5635800,3.53e-05,3.324292225157159e-05,4.452,4.478
1858279,3.54e-05,3.335033072411302e-05,4.451,4.477
16011771,3.54e-05,3.340403496038373e-05,4.451,4.476
6581596,3.55e-05,3.3511443432925156e-05,4.45,4.475
1596801,3.55e-05,3.356514766919587e-05,4.45,4.474
1856225,3.55e-05,3.361885190546658e-05,4.45,4.473
12986469,3.56e-05,3.3672556141737296e-05,4.449,4.473
12084943,3.56e-05,3.372626037800801e-05,4.449,4.472
16857481,3.56e-05,3.377996461427872e-05,4.449,4.471
7127218,3.57e-05,3.3833668850549435e-05,4.447,4.471
182907,3.59e-05,3.388737308682015e-05,4.445,4.47
641979,3.59e-05,3.394107732309086e-05,4.445,4.469
2987763,3.61e-05,3.3994781559361575e-05,4.442,4.469
16981366,3.62e-05,3.404848579563229e-05,4.441,4.468
1993939,3.63e-05,3.4102190031903e-05,4.44,4.467
10973167,3.64e-05,3.4155894268173714e-05,4.439,4.467
12447045,3.64e-05,3.420959850444443e-05,4.439,4.466
8289804,3.64e-05,3.426330274071514e-05,4.439,4.465
3278242,3.66e-05,3.431700697698585e-05,4.437,4.464
7626908,3.67e-05,3.4370711213256566e-05,4.435,4.464
13376151,3.68e-05,3.442441544952728e-05,4.434,4.463
9777000,3.68e-05,3.447811968579799e-05,4.434,4.462
18541600,3.68e-05,3.458552815833942e-05,4.434,4.461
15744953,3.68e-05,3.463923239461013e-05,4.434,4.46
16981314,3.69e-05,3.469293663088085e-05,4.433,4.46
18275955,3.7e-05,3.4746640867151565e-05,4.432,4.459
2037778,3.71e-05,3.480034510342228e-05,4.431,4.458
17330064,3.72e-05,3.485404933969299e-05,4.429,4.458
9039227,3.73e-05,3.4907753575963705e-05,4.428,4.457
11007408,3.73e-05,3.496145781223442e-05,4.428,4.456
3763466,3.74e-05,3.501516204850513e-05,4.427,4.456
1850857,3.75e-05,3.5068866284775844e-05,4.426,4.455
14663840,3.77e-05,3.512257052104656e-05,4.424,4.454
15745045,3.8e-05,3.522997899358798e-05,4.42,4.453
3912752,3.82e-05,3.5283683229858696e-05,4.418,4.452
15550945,3.83e-05,3.533738746612941e-05,4.417,4.452
8043554,3.83e-05,3.539109170240012e-05,4.417,4.451
16981289,3.84e-05,3.5444795938670836e-05,4.416,4.45
11851662,3.85e-05,3.549850017494155e-05,4.415,4.45
5941325,3.86e-05,3.555220441121226e-05,4.413,4.449
11355568,3.87e-05,3.5605908647482975e-05,4.412,4.448
14900452,3.88e-05,3.565961288375369e-05,4.411,4.448
5232076,3.89e-05,3.57133171200244e-05,4.41,4.447
17732813,3.9e-05,3.582072559256583e-05,4.409,4.446
3730954,3.9e-05,3.587442982883654e-05,4.409,4.445
10981331,3.91e-05,3.5928134065107254e-05,4.408,4.445
9688169,3.91e-05,3.598183830137797e-05,4.408,4.444
11349467,3.92e-05,3.603554253764868e-05,4.407,4.443
7525733,3.93e-05,3.60892467739194e-05,4.406,4.443
5635807,3.93e-05,3.614295101019011e-05,4.406,4.442
11726448,3.94e-05,3.6196655246460826e-05,4.405,4.441
17732808,3.95e-05,3.625035948273154e-05,4.403,4.441
11726449,3.96e-05,3.630406371900225e-05,4.402,4.44
5635771,3.96e-05,3.6357767955272966e-05,4.402,4.439
598986,3.97e-05,3.641147219154368e-05,4.401,4.439
12446925,3.98e-05,3.646517642781439e-05,4.4,4.438
5525094,3.98e-05,3.6518880664085105e-05,4.4,4.437
7459323,3.99e-05,3.657258490035582e-05,4.399,4.437
1071247,3.99e-05,3.662628913662653e-05,4.399,4.436
8647965,4e-05,3.673369760916796e-05,4.398,4.435
7658128,4e-05,3.678740184543867e-05,4.398,4.434
9150821,4.01e-05,3.6841106081709384e-05,4.397,4.434
9500772,4.02e-05,3.68948103179801e-05,4.396,4.433
3731060,4.03e-05,3.694851455425081e-05,4.395,4.432
12112073,4.04e-05,3.7002218790521523e-05,4.394,4.432
16433333,4.05e-05,3.7055923026792237e-05,4.393,4.431
16221136,4.06e-05,3.716333149933366e-05,4.391,4.43
12986626,4.07e-05,3.7217035735604376e-05,4.39,4.429
8268031,4.07e-05,3.73244442081458e-05,4.39,4.428
15055980,4.08e-05,3.7378148444416515e-05,4.389,4.427
5635781,4.09e-05,3.743185268068723e-05,4.388,4.427
11264059,4.1e-05,3.748555691695795e-05,4.387,4.426
16549439,4.11e-05,3.7592965389499375e-05,4.386,4.425
8382624,4.11e-05,3.764666962577009e-05,4.386,4.424
8043574,4.12e-05,3.77003738620408e-05,4.385,4.424
4028480,4.12e-05,3.7754078098311514e-05,4.385,4.423
5525170,4.13e-05,3.780778233458223e-05,4.384,4.422
14900464,4.13e-05,3.7915190807123653e-05,4.384,4.421
5635854,4.14e-05,3.7968895043394367e-05,4.383,4.421
3763425,4.16e-05,3.802259927966508e-05,4.381,4.42
12631589,4.16e-05,3.807630351593579e-05,4.381,4.419
7796161,4.16e-05,3.818371198847722e-05,4.381,4.418
16761544,4.17e-05,3.823741622474793e-05,4.38,4.418
5232139,4.17e-05,3.8291120461018645e-05,4.38,4.417
14484871,4.17e-05,3.834482469728936e-05,4.38,4.416
3731120,4.2e-05,3.839852893356007e-05,4.377,4.416
12986608,4.2e-05,3.8452233169830785e-05,4.377,4.415
14964904,4.22e-05,3.85059374061015e-05,4.375,4.414
7408366,4.24e-05,3.855964164237221e-05,4.373,4.414
2995072,4.24e-05,3.8613345878642924e-05,4.373,4.413
5827874,4.25e-05,3.866705011491364e-05,4.372,4.413
3933152,4.25e-05,3.872075435118435e-05,4.372,4.412
6650208,4.3e-05,3.8774458587455064e-05,4.367,4.411
642526,4.3e-05,3.888186705999649e-05,4.367,4.41
3526305,4.32e-05,3.898927553253792e-05,4.365,4.409
8161550,4.32e-05,3.9042979768808636e-05,4.365,4.408
16981410,4.33e-05,3.909668400507935e-05,4.364,4.408
17732775,4.33e-05,3.915038824135006e-05,4.364,4.407
16011897,4.34e-05,3.9204092477620775e-05,4.363,4.407
8158099,4.34e-05,3.925779671389149e-05,4.363,4.406
15203478,4.34e-05,3.93115009501622e-05,4.363,4.405
14900019,4.35e-05,3.941890942270363e-05,4.362,4.404
11256419,4.36e-05,3.947261365897434e-05,4.361,4.404
17732767,4.36e-05,3.9526317895245054e-05,4.361,4.403
707658,4.37e-05,3.958002213151577e-05,4.36,4.403
9680582,4.37e-05,3.963372636778648e-05,4.36,4.402
2607682,4.37e-05,3.9687430604057194e-05,4.36,4.401
12195636,4.38e-05,3.979483907659862e-05,4.359,4.4
6421675,4.39e-05,3.984854331286933e-05,4.358,4.4
2995181,4.39e-05,3.9902247549140046e-05,4.358,4.399
16858026,4.4e-05,3.995595178541076e-05,4.357,4.398
2607633,4.41e-05,4.000965602168147e-05,4.356,4.398
15237720,4.41e-05,4.0063360257952185e-05,4.356,4.397
16138142,4.42e-05,4.017076873049361e-05,4.355,4.396
13026404,4.43e-05,4.027817720303504e-05,4.354,4.395
16863840,4.43e-05,4.033188143930576e-05,4.354,4.394
17732753,4.44e-05,4.038558567557647e-05,4.353,4.394
16262259,4.44e-05,4.0439289911847184e-05,4.353,4.393
4660739,4.45e-05,4.04929941481179e-05,4.352,4.393
9850782,4.45e-05,4.054669838438861e-05,4.352,4.392
17702034,4.45e-05,4.0600402620659324e-05,4.352,4.391
13037336,4.46e-05,4.065410685693004e-05,4.351,4.391
13037335,4.46e-05,4.070781109320075e-05,4.351,4.39
12351747,4.47e-05,4.0815219565742176e-05,4.35,4.389
1611138,4.48e-05,4.086892380201289e-05,4.349,4.389
14900401,4.5e-05,4.09226280382836e-05,4.347,4.388
16981287,4.5e-05,4.0976332274554315e-05,4.347,4.387
1611140,4.51e-05,4.108374074709574e-05,4.346,4.386
14137202,4.52e-05,4.1137444983366455e-05,4.345,4.386
3730888,4.52e-05,4.119114921963717e-05,4.345,4.385
8947198,4.53e-05,4.124485345590788e-05,4.344,4.385
1071651,4.54e-05,4.1298557692178594e-05,4.343,4.384
2107979,4.54e-05,4.140596616472002e-05,4.343,4.383
1071668,4.57e-05,4.1459670400990734e-05,4.34,4.382
4436493,4.58e-05,4.156707887353216e-05,4.339,4.381
4436472,4.58e-05,4.1674487346073586e-05,4.339,4.38
11079878,4.59e-05,4.1728191582344306e-05,4.338,4.38
3543509,4.6e-05,4.178189581861502e-05,4.337,4.379
12807615,4.6e-05,4.183560005488573e-05,4.337,4.378
12085134,4.61e-05,4.1889304291156445e-05,4.336,4.378
5001406,4.61e-05,4.194300852742716e-05,4.336,4.377
3588680,4.62e-05,4.199671276369787e-05,4.335,4.377
1267869,4.63e-05,4.2050416999968585e-05,4.334,4.376
2107953,4.64e-05,4.21041212362393e-05,4.333,4.376
14827668,4.65e-05,4.215782547251001e-05,4.333,4.375
15567626,4.67e-05,4.2211529708780724e-05,4.331,4.375
15791766,4.67e-05,4.226523394505144e-05,4.331,4.374
5185408,4.67e-05,4.231893818132215e-05,4.331,4.373
4436471,4.68e-05,4.242634665386358e-05,4.33,4.372
5941415,4.71e-05,4.2533755126405e-05,4.327,4.371
8108542,4.73e-05,4.2587459362675716e-05,4.325,4.371
16864113,4.73e-05,4.264116359894643e-05,4.325,4.37
7574076,4.74e-05,4.269486783521714e-05,4.324,4.37
15339255,4.75e-05,4.2748572071487856e-05,4.323,4.369
14323756,4.76e-05,4.280227630775857e-05,4.322,4.369
14323778,4.76e-05,4.285598054402928e-05,4.322,4.368
2426684,4.76e-05,4.2909684780299995e-05,4.322,4.367
182900,4.77e-05,4.296338901657071e-05,4.321,4.367
2426682,4.77e-05,4.301709325284142e-05,4.321,4.366
7127141,4.78e-05,4.312450172538285e-05,4.321,4.365
7574084,4.78e-05,4.323191019792428e-05,4.321,4.364
3604652,4.79e-05,4.3285614434194994e-05,4.32,4.364
2426694,4.79e-05,4.333931867046571e-05,4.32,4.363
9851419,4.8e-05,4.344672714300713e-05,4.319,4.362
11807408,4.81e-05,4.355413561554856e-05,4.318,4.361
16323020,4.81e-05,4.360783985181927e-05,4.318,4.36
1852116,4.81e-05,4.37152483243607e-05,4.318,4.359
18246533,4.82e-05,4.3822656796902125e-05,4.317,4.358
7868437,4.82e-05,4.393006526944355e-05,4.317,4.357
16452557,4.83e-05,4.3983769505714264e-05,4.316,4.357
18554575,4.83e-05,4.403747374198498e-05,4.316,4.356
3087381,4.84e-05,4.4144882214526404e-05,4.315,4.355
8897742,4.85e-05,4.425229068706783e-05,4.314,4.354
2426687,4.85e-05,4.4359699159609256e-05,4.314,4.353
1417210,4.87e-05,4.441340339587997e-05,4.312,4.352
12631553,4.91e-05,4.4520811868421396e-05,4.309,4.351
13255719,4.92e-05,4.462822034096283e-05,4.308,4.35
11646465,4.93e-05,4.4735628813504255e-05,4.307,4.349
1852959,4.95e-05,4.478933304977497e-05,4.305,4.349
1004709,4.95e-05,4.484303728604568e-05,4.305,4.348
79390,4.98e-05,4.495044575858711e-05,4.303,4.347
4285899,4.99e-05,4.500414999485782e-05,4.302,4.347
6071412,4.99e-05,4.5057854231128534e-05,4.302,4.346
11769683,5e-05,4.511155846739925e-05,4.301,4.346
15911507,5.01e-05,4.516526270366996e-05,4.3,4.345
10220596,5.02e-05,4.5272671176211386e-05,4.299,4.344
7453181,5.02e-05,4.538007964875281e-05,4.299,4.343
18123071,5.03e-05,4.5433783885023526e-05,4.298,4.343
15666745,5.04e-05,4.548748812129424e-05,4.298,4.342
8267949,5.05e-05,4.554119235756495e-05,4.297,4.342
16283223,5.06e-05,4.5594896593835665e-05,4.296,4.341
1070957,5.07e-05,4.570230506637709e-05,4.295,4.34
7459491,5.08e-05,4.580971353891852e-05,4.294,4.339
13762301,5.09e-05,4.5917122011459944e-05,4.293,4.338
9685672,5.11e-05,4.5970826247730664e-05,4.292,4.338
5752076,5.11e-05,4.602453048400138e-05,4.292,4.337
8971788,5.13e-05,4.61319389565428e-05,4.29,4.336
16528097,5.16e-05,4.6185643192813516e-05,4.287,4.335
1070581,5.16e-05,4.629305166535494e-05,4.287,4.334
4437424,5.18e-05,4.640046013789637e-05,4.286,4.333
5231907,5.19e-05,4.645416437416708e-05,4.285,4.333
12770566,5.19e-05,4.6507868610437795e-05,4.285,4.332
3170538,5.2e-05,4.656157284670851e-05,4.284,4.332
17691686,5.22e-05,4.661527708297922e-05,4.282,4.331
11318572,5.22e-05,4.672268555552065e-05,4.282,4.33
8289785,5.24e-05,4.677638979179136e-05,4.281,4.33
5231850,5.25e-05,4.6830094028062074e-05,4.28,4.329
5231910,5.26e-05,4.69375025006035e-05,4.279,4.328
16981194,5.27e-05,4.7044910973144926e-05,4.278,4.327
4660817,5.27e-05,4.715231944568635e-05,4.278,4.326
11394023,5.28e-05,4.7206023681957066e-05,4.277,4.326
1070656,5.29e-05,4.731343215449849e-05,4.277,4.325
15573180,5.3e-05,4.7420840627039925e-05,4.276,4.324
1070775,5.31e-05,4.747454486331064e-05,4.275,4.324
3622541,5.32e-05,4.752824909958135e-05,4.274,4.323
16051491,5.33e-05,4.7581953335852064e-05,4.273,4.323
5565836,5.33e-05,4.763565757212278e-05,4.273,4.322
703282,5.35e-05,4.7743066044664204e-05,4.272,4.321
7408883,5.35e-05,4.785047451720563e-05,4.272,4.32
106164,5.36e-05,4.790417875347634e-05,4.271,4.32
1556354,5.36e-05,4.7957882989747056e-05,4.271,4.319
15487907,5.37e-05,4.801158722601777e-05,4.27,4.319
5565821,5.38e-05,4.806529146228848e-05,4.269,4.318
11726440,5.4e-05,4.8118995698559196e-05,4.268,4.318
4285888,5.41e-05,4.817269993482991e-05,4.267,4.317
5383476,5.41e-05,4.8280108407371335e-05,4.267,4.316
5231922,5.42e-05,4.833381264364205e-05,4.266,4.316
15515055,5.42e-05,4.838751687991276e-05,4.266,4.315
4285883,5.43e-05,4.849492535245419e-05,4.265,4.314
11726434,5.45e-05,4.8602333824995614e-05,4.264,4.313
7459675,5.45e-05,4.870974229753704e-05,4.264,4.312
6557084,5.46e-05,4.876344653380775e-05,4.263,4.312
11318501,5.46e-05,4.881715077007847e-05,4.263,4.311
5565941,5.47e-05,4.8870855006349186e-05,4.262,4.311
1070681,5.47e-05,4.89245592426199e-05,4.262,4.31
4436399,5.48e-05,4.897826347889061e-05,4.261,4.31
2426676,5.49e-05,4.9031967715161326e-05,4.26,4.31
14039730,5.49e-05,4.908567195143204e-05,4.26,4.309
6340689,5.49e-05,4.9193080423973465e-05,4.26,4.308
7574086,5.51e-05,4.930048889651489e-05,4.259,4.307
17868785,5.52e-05,4.9354193132785605e-05,4.258,4.307
16981409,5.54e-05,4.940789736905632e-05,4.256,4.306
4437468,5.55e-05,4.9515305841597744e-05,4.256,4.305
1611153,5.56e-05,4.956901007786846e-05,4.255,4.305
6162297,5.56e-05,4.962271431413917e-05,4.255,4.304
2653028,5.57e-05,4.967641855040988e-05,4.254,4.304
18541430,5.58e-05,4.9730122786680596e-05,4.253,4.303
18315403,5.59e-05,4.983753125922202e-05,4.253,4.302
15983519,5.6e-05,4.9891235495492736e-05,4.252,4.302
11224877,5.61e-05,4.994493973176345e-05,4.251,4.302
2426693,5.61e-05,4.999864396803416e-05,4.251,4.301
18474855,5.62e-05,5.010605244057559e-05,4.25,4.3
2426696,5.63e-05,5.01597566768463e-05,4.249,4.3
9752404,5.64e-05,5.021346091311702e-05,4.249,4.299
8535450,5.65e-05,5.0267165149387735e-05,4.248,4.299
16857558,5.65e-05,5.032086938565845e-05,4.248,4.298
8108504,5.67e-05,5.037457362192916e-05,4.246,4.298
5453417,5.68e-05,5.0428277858199874e-05,4.246,4.297
15527041,5.68e-05,5.05356863307413e-05,4.246,4.296
11224864,5.7e-05,5.0643094803282726e-05,4.244,4.295
11224878,5.71e-05,5.069679903955344e-05,4.243,4.295
12983920,5.72e-05,5.0804207512094866e-05,4.243,4.294
9668645,5.73e-05,5.091161598463629e-05,4.242,4.293
11224862,5.74e-05,5.101902445717772e-05,4.241,4.292
14292514,5.74e-05,5.1126432929719145e-05,4.241,4.291
4754752,5.75e-05,5.118013716598986e-05,4.24,4.291
4754751,5.75e-05,5.123384140226057e-05,4.24,4.29
1611155,5.77e-05,5.1287545638531284e-05,4.239,4.29
16895774,5.78e-05,5.139495411107271e-05,4.238,4.289
12465526,5.79e-05,5.1502362583614137e-05,4.237,4.288
16012158,5.8e-05,5.160977105615556e-05,4.237,4.287
1556361,5.82e-05,5.166347529242628e-05,4.235,4.287
8032303,5.83e-05,5.1717179528696996e-05,4.234,4.286
