,P,Exp P,Log P,Log Exp P
19233823,3.502444e-05,2.268510509283675e-05,4.456,4.644
11630912,3.507773e-05,2.2736197671874668e-05,4.455,4.643
13933588,3.520616e-05,2.278729025091259e-05,4.453,4.642
18798016,3.524681e-05,2.283838282995051e-05,4.453,4.641
18838733,3.526314e-05,2.2889475408988432e-05,4.453,4.64
8727181,3.527863e-05,2.2940567988026353e-05,4.452,4.639
5609034,3.538357e-05,2.299166056706427e-05,4.451,4.638
188463,3.557449e-05,2.3042753146102193e-05,4.449,4.637
16429495,3.565435e-05,2.3093845725140114e-05,4.448,4.637
18523478,3.575103e-05,2.3144938304178035e-05,4.447,4.636
12333792,3.5767e-05,2.3196030883215953e-05,4.447,4.635
12961090,3.577282e-05,2.3247123462253875e-05,4.446,4.634
19504717,3.583274e-05,2.3298216041291796e-05,4.446,4.633
15673869,3.594706e-05,2.3349308620329717e-05,4.444,4.632
1257083,3.608628e-05,2.340040119936764e-05,4.443,4.631
19214207,3.610905e-05,2.3451493778405557e-05,4.442,4.63
5205092,3.611982e-05,2.3502586357443478e-05,4.442,4.629
5204988,3.621538e-05,2.35536789364814e-05,4.441,4.628
19504875,3.634813e-05,2.360477151551932e-05,4.44,4.627
5205093,3.636072e-05,2.365586409455724e-05,4.439,4.626
1609602,3.654151e-05,2.370695667359516e-05,4.437,4.625
10924699,3.661186e-05,2.375804925263308e-05,4.436,4.624
19504834,3.664271e-05,2.3809141831671003e-05,4.436,4.623
1675130,3.665837e-05,2.3860234410708924e-05,4.436,4.622
18493564,3.666002e-05,2.3911326989746842e-05,4.436,4.621
1609598,3.675282e-05,2.3962419568784763e-05,4.435,4.62
8849140,3.696744e-05,2.4013512147822685e-05,4.432,4.62
12095478,3.701817e-05,2.4064604726860606e-05,4.432,4.619
12095480,3.704085e-05,2.4115697305898528e-05,4.431,4.618
13144879,3.717423e-05,2.4166789884936445e-05,4.43,4.617
14768999,3.730205e-05,2.4217882463974367e-05,4.428,4.616
1525843,3.730739e-05,2.4268975043012288e-05,4.428,4.615
10111652,3.759427e-05,2.432006762205021e-05,4.425,4.614
11630910,3.759965e-05,2.4371160201088127e-05,4.425,4.613
19214202,3.771791e-05,2.442225278012605e-05,4.423,4.612
1532376,3.784227e-05,2.447334535916397e-05,4.422,4.611
19504729,3.788923e-05,2.452443793820189e-05,4.421,4.61
11220523,3.789307e-05,2.4575530517239813e-05,4.421,4.609
12943917,3.80018e-05,2.4677715675315652e-05,4.42,4.608
19504725,3.802871e-05,2.4728808254353574e-05,4.42,4.607
8216923,3.806124e-05,2.4779900833391495e-05,4.42,4.606
9632960,3.808773e-05,2.4830993412429413e-05,4.419,4.605
11630900,3.808966e-05,2.4882085991467334e-05,4.419,4.604
4279303,3.815859e-05,2.4933178570505256e-05,4.418,4.603
7344704,3.845842e-05,2.4984271149543177e-05,4.415,4.602
2186362,3.850652e-05,2.5035363728581098e-05,4.414,4.601
8685127,3.865458e-05,2.5137548886656938e-05,4.413,4.6
15673823,3.875816e-05,2.518864146569486e-05,4.412,4.599
1532049,3.879877e-05,2.523973404473278e-05,4.411,4.598
19504720,3.882396e-05,2.5290826623770698e-05,4.411,4.597
1553301,3.889931e-05,2.534191920280862e-05,4.41,4.596
17428908,3.899746e-05,2.539301178184654e-05,4.409,4.595
8235355,3.901277e-05,2.5444104360884462e-05,4.409,4.594
8915412,3.917531e-05,2.5495196939922384e-05,4.407,4.594
5204802,3.926492e-05,2.55462895189603e-05,4.406,4.593
5205168,3.941712e-05,2.5597382097998223e-05,4.404,4.592
13460417,3.952778e-05,2.5648474677036144e-05,4.403,4.591
7168551,3.956412e-05,2.5699567256074066e-05,4.403,4.59
1576720,3.958872e-05,2.5750659835111984e-05,4.402,4.589
19504728,3.964755e-05,2.5801752414149905e-05,4.402,4.588
4279268,3.96811e-05,2.5852844993187826e-05,4.401,4.587
5382287,3.98859e-05,2.595503015126367e-05,4.399,4.586
4211585,3.990213e-05,2.6006122730301587e-05,4.399,4.585
7537547,3.993028e-05,2.6057215309339508e-05,4.399,4.584
14769371,4.009198e-05,2.610830788837743e-05,4.397,4.583
6654175,4.010677e-05,2.615940046741535e-05,4.397,4.582
19505193,4.019127e-05,2.6210493046453272e-05,4.396,4.582
16371257,4.035951e-05,2.626158562549119e-05,4.394,4.581
8915411,4.045159e-05,2.631267820452911e-05,4.393,4.58
3543244,4.053064e-05,2.6363770783567033e-05,4.392,4.579
731756,4.06636e-05,2.6414863362604954e-05,4.391,4.578
14314233,4.067425e-05,2.6465955941642872e-05,4.391,4.577
2186841,4.067578e-05,2.6517048520680794e-05,4.391,4.576
10797668,4.072373e-05,2.6568141099718715e-05,4.39,4.576
15150411,4.077299e-05,2.6619233678756636e-05,4.39,4.575
2873853,4.086309e-05,2.6670326257794558e-05,4.389,4.574
2873788,4.100328e-05,2.6721418836832476e-05,4.387,4.573
4885490,4.107119e-05,2.6772511415870397e-05,4.386,4.572
5205090,4.136402e-05,2.682360399490832e-05,4.383,4.571
10546105,4.14743e-05,2.687469657394624e-05,4.382,4.571
19504706,4.178854e-05,2.6925789152984158e-05,4.379,4.57
18837904,4.195238e-05,2.697688173202208e-05,4.377,4.569
12002206,4.215985e-05,2.702797431106e-05,4.375,4.568
17210918,4.218564e-05,2.707906689009792e-05,4.375,4.567
5204936,4.225406e-05,2.718125204817376e-05,4.374,4.566
1940130,4.227549e-05,2.7232344627211682e-05,4.374,4.565
4059962,4.229752e-05,2.7283437206249604e-05,4.374,4.564
8257845,4.232146e-05,2.7334529785287525e-05,4.373,4.563
19504734,4.239612e-05,2.7385622364325443e-05,4.373,4.562
11962390,4.24537e-05,2.7436714943363364e-05,4.372,4.562
12478014,4.25076e-05,2.7487807522401286e-05,4.372,4.561
12478008,4.264527e-05,2.7538900101439207e-05,4.37,4.56
18615914,4.280108e-05,2.758999268047713e-05,4.369,4.559
13144897,4.284614e-05,2.7641085259515046e-05,4.368,4.558
5204926,4.290355e-05,2.774327041759089e-05,4.368,4.557
3348178,4.292921e-05,2.779436299662881e-05,4.367,4.556
13552803,4.295757e-05,2.784545557566673e-05,4.367,4.555
13933549,4.296087e-05,2.789654815470465e-05,4.367,4.554
5205075,4.305335e-05,2.7998733312780492e-05,4.366,4.553
1792855,4.307091e-05,2.8049825891818414e-05,4.366,4.552
15950312,4.326945e-05,2.8100918470856332e-05,4.364,4.551
6063722,4.328523e-05,2.8152011049894253e-05,4.364,4.55
19504744,4.330687e-05,2.8254196207970096e-05,4.363,4.549
5204693,4.331012e-05,2.8305288787008017e-05,4.363,4.548
14925989,4.340833e-05,2.8356381366045935e-05,4.362,4.547
11630898,4.348019e-05,2.8458566524121778e-05,4.362,4.546
5288441,4.355758e-05,2.85096591031597e-05,4.361,4.545
631398,4.384754e-05,2.8560751682197617e-05,4.358,4.544
18689598,4.403977e-05,2.861184426123554e-05,4.356,4.543
5205155,4.432869e-05,2.871402941931138e-05,4.353,4.542
13933590,4.433671e-05,2.8765121998349302e-05,4.353,4.541
1675139,4.443519e-05,2.881621457738722e-05,4.352,4.54
5205145,4.458038e-05,2.8918399735463063e-05,4.351,4.539
6870685,4.485049e-05,2.8969492314500984e-05,4.348,4.538
12095511,4.499877e-05,2.9020584893538902e-05,4.347,4.537
8032292,4.511947e-05,2.9071677472576824e-05,4.346,4.537
19504750,4.528835e-05,2.9122770051614745e-05,4.344,4.536
2914544,4.541646e-05,2.9173862630652666e-05,4.343,4.535
19399538,4.559372e-05,2.9224955209690588e-05,4.341,4.534
1658778,4.575447e-05,2.9276047788728506e-05,4.34,4.533
1675138,4.584278e-05,2.9327140367766427e-05,4.339,4.533
4101397,4.59972e-05,2.937823294680435e-05,4.337,4.532
17518772,4.609047e-05,2.942932552584227e-05,4.336,4.531
2134849,4.609385e-05,2.9480418104880188e-05,4.336,4.53
11630879,4.61996e-05,2.958260326295603e-05,4.335,4.529
17646557,4.629961e-05,2.9633695841993952e-05,4.334,4.528
1530123,4.635857e-05,2.9684788421031873e-05,4.334,4.527
16968369,4.647506e-05,2.973588100006979e-05,4.333,4.527
9641863,4.654661e-05,2.9786973579107713e-05,4.332,4.526
19504761,4.667725e-05,2.9838066158145634e-05,4.331,4.525
19504758,4.669984e-05,2.9889158737183555e-05,4.331,4.524
3543269,4.67528e-05,2.9991343895259395e-05,4.33,4.523
4161149,4.684326e-05,3.0042436474297316e-05,4.329,4.522
8685107,4.690645e-05,3.014462163237316e-05,4.329,4.521
3543249,4.701078e-05,3.0195714211411077e-05,4.328,4.52
16312795,4.704727e-05,3.0246806790448998e-05,4.327,4.519
3543285,4.726361e-05,3.029789936948692e-05,4.325,4.519
19504754,4.726874e-05,3.034899194852484e-05,4.325,4.518
17726756,4.726969e-05,3.0400084527562762e-05,4.325,4.517
4427708,4.752564e-05,3.045117710660068e-05,4.323,4.516
13933571,4.776158e-05,3.05022696856386e-05,4.321,4.516
1257386,4.795754e-05,3.055336226467652e-05,4.319,4.515
1103534,4.796571e-05,3.0604454843714444e-05,4.319,4.514
3288137,4.805988e-05,3.065554742275236e-05,4.318,4.513
1532319,4.837313e-05,3.070664000179029e-05,4.315,4.513
18797698,4.837461e-05,3.0757732580828205e-05,4.315,4.512
17144016,4.848526e-05,3.080882515986612e-05,4.314,4.511
13503156,4.854886e-05,3.0911010317941965e-05,4.314,4.51
1963004,4.877817e-05,3.096210289697989e-05,4.312,4.509
8291261,4.882846e-05,3.101319547601781e-05,4.311,4.508
8217506,4.894513e-05,3.111538063409365e-05,4.31,4.507
17143949,4.899597e-05,3.116647321313157e-05,4.31,4.506
12095459,4.906431e-05,3.121756579216949e-05,4.309,4.506
8727219,4.912398e-05,3.126865837120741e-05,4.309,4.505
6871409,4.919756e-05,3.131975095024533e-05,4.308,4.504
8414532,4.920308e-05,3.1370843529283254e-05,4.308,4.503
15926431,4.928756e-05,3.142193610832117e-05,4.307,4.503
15741673,4.92993e-05,3.147302868735909e-05,4.307,4.502
6208537,4.938706e-05,3.1524121266397015e-05,4.306,4.501
19214194,4.951439e-05,3.162630642447286e-05,4.305,4.5
1103517,4.952021e-05,3.1677399003510775e-05,4.305,4.499
11994418,4.966461e-05,3.177958416158662e-05,4.304,4.498
19504775,4.973739e-05,3.1830676740624536e-05,4.303,4.497
1102377,4.974772e-05,3.188176931966246e-05,4.303,4.496
2375098,5.030878e-05,3.1983954477738297e-05,4.298,4.495
10517663,5.037097e-05,3.203504705677622e-05,4.298,4.494
2873534,5.043576e-05,3.208613963581414e-05,4.297,4.494
19049914,5.048268e-05,3.2137232214852064e-05,4.297,4.493
1532303,5.076506e-05,3.218832479388998e-05,4.294,4.492
8913799,5.110203e-05,3.22394173729279e-05,4.292,4.492
11619157,5.129572e-05,3.2290509951965825e-05,4.29,4.491
16005302,5.139241e-05,3.234160253100374e-05,4.289,4.49
1103535,5.143382e-05,3.2443787689079585e-05,4.289,4.489
11619315,5.154567e-05,3.24948802681175e-05,4.288,4.488
11904278,5.164653e-05,3.254597284715543e-05,4.287,4.488
11715737,5.170171e-05,3.2597065426193346e-05,4.286,4.487
5667448,5.176437e-05,3.2648158005231264e-05,4.286,4.486
8235351,5.200072e-05,3.269925058426919e-05,4.284,4.485
13144829,5.205835e-05,3.280143574234503e-05,4.284,4.484
18517713,5.215161e-05,3.285252832138295e-05,4.283,4.483
12944324,5.227677e-05,3.290362090042087e-05,4.282,4.483
2134924,5.230179e-05,3.295471347945879e-05,4.281,4.482
15062089,5.260225e-05,3.300580605849671e-05,4.279,4.481
3549119,5.300207e-05,3.3056898637534635e-05,4.276,4.481
5608852,5.302156e-05,3.310799121657255e-05,4.276,4.48
10850415,5.306889e-05,3.315908379561047e-05,4.275,4.479
5649422,5.318732e-05,3.3210176374648395e-05,4.274,4.479
16430107,5.336841e-05,3.326126895368631e-05,4.273,4.478
1333909,5.355452e-05,3.331236153272424e-05,4.271,4.477
18797781,5.365645e-05,3.3363454111762156e-05,4.27,4.477
17101682,5.3667e-05,3.3414546690800074e-05,4.27,4.476
18798516,5.390371e-05,3.3465639269838e-05,4.268,4.475
13681858,5.40615e-05,3.351673184887592e-05,4.267,4.475
15742071,5.414389e-05,3.3567824427913835e-05,4.266,4.474
13901727,5.42621e-05,3.361891700695176e-05,4.266,4.473
8083676,5.427265e-05,3.367000958598968e-05,4.265,4.473
16445374,5.427275e-05,3.37211021650276e-05,4.265,4.472
15962430,5.449965e-05,3.377219474406552e-05,4.264,4.471
12089697,5.459428e-05,3.382328732310344e-05,4.263,4.471
1103093,5.488238e-05,3.387437990214136e-05,4.261,4.47
12353138,5.50318e-05,3.392547248117928e-05,4.259,4.469
8816759,5.512362e-05,3.4027657639255123e-05,4.259,4.468
8727239,5.532746e-05,3.407875021829304e-05,4.257,4.468
3444094,5.5346e-05,3.4129842797330966e-05,4.257,4.467
5584098,5.540242e-05,3.4180935376368884e-05,4.256,4.466
9065411,5.570021e-05,3.423202795540681e-05,4.254,4.466
4533195,5.577911e-05,3.428312053444473e-05,4.254,4.465
730178,5.580221e-05,3.4334213113482645e-05,4.253,4.464
8217576,5.584616e-05,3.443639827155849e-05,4.253,4.463
10603646,5.615961e-05,3.4487490850596405e-05,4.251,4.462
2602551,5.621289e-05,3.453858342963433e-05,4.25,4.462
8816705,5.637392e-05,3.458967600867225e-05,4.249,4.461
1103581,5.640131e-05,3.464076858771017e-05,4.249,4.46
7613157,5.648558e-05,3.474295374578601e-05,4.248,4.459
18517671,5.662431e-05,3.4794046324823934e-05,4.247,4.458
6208541,5.677249e-05,3.484513890386185e-05,4.246,4.458
8816699,5.680315e-05,3.4896231482899776e-05,4.246,4.457
11343498,5.684187e-05,3.4947324061937694e-05,4.245,4.457
3379287,5.712793e-05,3.499841664097561e-05,4.243,4.456
2134902,5.714963e-05,3.504950922001354e-05,4.243,4.455
6744948,5.719771e-05,3.515169437808938e-05,4.243,4.454
6067702,5.734642e-05,3.52027869571273e-05,4.241,4.453
3543264,5.747295e-05,3.530497211520314e-05,4.241,4.452
1553437,5.748041e-05,3.535606469424106e-05,4.24,4.452
8521600,5.753448e-05,3.540715727327898e-05,4.24,4.451
882748,5.758621e-05,3.54582498523169e-05,4.24,4.45
7741934,5.762321e-05,3.550934243135482e-05,4.239,4.45
16054857,5.764855e-05,3.5560435010392744e-05,4.239,4.449
19399497,5.772983e-05,3.561152758943066e-05,4.239,4.448
5383009,5.782889e-05,3.566262016846858e-05,4.238,4.448
8217472,5.786346e-05,3.5713712747506504e-05,4.238,4.447
15703398,5.794172e-05,3.576480532654442e-05,4.237,4.447
9736450,5.800121e-05,3.581589790558235e-05,4.237,4.446
11631068,5.810202e-05,3.5866990484620265e-05,4.236,4.445
4335655,5.819514e-05,3.591808306365818e-05,4.235,4.445
16551943,5.831069e-05,3.596917564269611e-05,4.234,4.444
6745273,5.833851e-05,3.6020268221734026e-05,4.234,4.443
13144945,5.838559e-05,3.612245337980987e-05,4.234,4.442
11994315,5.841584e-05,3.6173545958847786e-05,4.233,4.442
12537901,5.845265e-05,3.622463853788571e-05,4.233,4.441
12477972,5.858453e-05,3.627573111692363e-05,4.232,4.44
6094845,5.860878e-05,3.637791627499947e-05,4.232,4.439
5657974,5.871318e-05,3.642900885403739e-05,4.231,4.439
10111616,5.881679e-05,3.6480101433075314e-05,4.23,4.438
13503115,5.889096e-05,3.653119401211323e-05,4.23,4.437
5609030,5.895235e-05,3.6633379170189075e-05,4.229,4.436
15259112,5.901276e-05,3.673556432826492e-05,4.229,4.435
5468992,5.904056e-05,3.6786656907302836e-05,4.229,4.434
6208579,5.915139e-05,3.688884206537868e-05,4.228,4.433
5205222,5.927441e-05,3.6939934644416596e-05,4.227,4.433
4533267,5.938475e-05,3.699102722345452e-05,4.226,4.432
8257182,5.948069e-05,3.704211980249244e-05,4.226,4.431
1968983,5.952115e-05,3.709321238153036e-05,4.225,4.431
10841754,5.957679e-05,3.714430496056828e-05,4.225,4.43
6208574,5.97628e-05,3.71953975396062e-05,4.224,4.43
194527,5.980998e-05,3.7246490118644124e-05,4.223,4.429
18798106,5.981199e-05,3.729758269768204e-05,4.223,4.428
1971464,5.99279e-05,3.7399767855757885e-05,4.222,4.427
15673284,5.996156e-05,3.750195301383373e-05,4.222,4.426
8673578,6.023569e-05,3.7553045592871646e-05,4.22,4.425
6208558,6.051233e-05,3.765523075094749e-05,4.218,4.424
13933541,6.071908e-05,3.7757415909023324e-05,4.217,4.423
11269223,6.072802e-05,3.780850848806125e-05,4.217,4.422
13503125,6.084012e-05,3.785960106709917e-05,4.216,4.422
18957852,6.138567e-05,3.791069364613709e-05,4.212,4.421
19399534,6.156917e-05,3.801287880421293e-05,4.211,4.42
13503107,6.165537e-05,3.806397138325085e-05,4.21,4.419
16921076,6.173555e-05,3.8166156541326695e-05,4.209,4.418
18517826,6.223312e-05,3.826834169940253e-05,4.206,4.417
3549110,6.237117e-05,3.8370526857478374e-05,4.205,4.416
12095949,6.241579e-05,3.84216194365163e-05,4.205,4.415
6208585,6.274568e-05,3.8472712015554216e-05,4.202,4.415
5837611,6.281563e-05,3.8523804594592134e-05,4.202,4.414
19271078,6.289343e-05,3.857489717363006e-05,4.201,4.414
19150271,6.290571e-05,3.862598975266798e-05,4.201,4.413
1675118,6.31434e-05,3.86770823317059e-05,4.2,4.413
12477755,6.315967e-05,3.872817491074382e-05,4.2,4.412
14769709,6.320516e-05,3.877926748978174e-05,4.199,4.411
14384768,6.333566e-05,3.883036006881966e-05,4.198,4.411
19501754,6.334573e-05,3.888145264785758e-05,4.198,4.41
6208554,6.345406e-05,3.898363780593342e-05,4.198,4.409
960327,6.348512e-05,3.903473038497134e-05,4.197,4.409
19491438,6.350606e-05,3.9085822964009266e-05,4.197,4.408
404040,6.360182e-05,3.9136915543047184e-05,4.197,4.407
13901781,6.362819e-05,3.91880081220851e-05,4.196,4.407
6208587,6.379602e-05,3.9239100701123026e-05,4.195,4.406
1970643,6.41434e-05,3.9290193280160944e-05,4.193,4.406
960295,6.424204e-05,3.934128585919887e-05,4.192,4.405
2362001,6.429856e-05,3.9443471017274705e-05,4.192,4.404
6208580,6.459363e-05,3.949456359631263e-05,4.19,4.403
16660143,6.469408e-05,3.954565617535055e-05,4.189,4.403
4368667,6.471518e-05,3.959674875438847e-05,4.189,4.402
6656802,6.494141e-05,3.969893391246431e-05,4.187,4.401
13073270,6.509277e-05,3.975002649150223e-05,4.186,4.401
4162651,6.521766e-05,3.980111907054015e-05,4.186,4.4
4211037,6.532459e-05,3.985221164957807e-05,4.185,4.4
12477973,6.542238e-05,3.9903304228615994e-05,4.184,4.399
8031731,6.544786e-05,3.995439680765391e-05,4.184,4.398
18517628,6.570545e-05,4.0056581965729754e-05,4.182,4.397
7742003,6.579483e-05,4.01587671238056e-05,4.182,4.396
10924696,6.585137e-05,4.0209859702843515e-05,4.181,4.396
1962621,6.588021e-05,4.026095228188144e-05,4.181,4.395
1103555,6.591917e-05,4.0363137439957276e-05,4.181,4.394
14101614,6.609353e-05,4.04142300189952e-05,4.18,4.393
7538828,6.62171e-05,4.046532259803312e-05,4.179,4.393
3254674,6.627348e-05,4.051641517707104e-05,4.179,4.392
11630979,6.653894e-05,4.061860033514688e-05,4.177,4.391
18798344,6.663828e-05,4.0669692914184804e-05,4.176,4.391
2134896,6.692309e-05,4.072078549322272e-05,4.174,4.39
15408197,6.709093e-05,4.0822970651298565e-05,4.173,4.389
1609570,6.735405e-05,4.087406323033648e-05,4.172,4.389
4956536,6.736319e-05,4.092515580937441e-05,4.172,4.388
7742425,6.738014e-05,4.0976248388412325e-05,4.171,4.387
3968122,6.764506e-05,4.107843354648817e-05,4.17,4.386
13144834,6.777103e-05,4.1129526125526086e-05,4.169,4.386
18517776,6.791123e-05,4.118061870456401e-05,4.168,4.385
66544,6.825844e-05,4.1282803862639847e-05,4.166,4.384
9712444,6.83307e-05,4.133389644167777e-05,4.165,4.384
3603980,6.852338e-05,4.138498902071569e-05,4.164,4.383
8032123,6.875603e-05,4.148717417879153e-05,4.163,4.382
4162664,6.879309e-05,4.1589359336867375e-05,4.162,4.381
12517111,6.884368e-05,4.164045191590529e-05,4.162,4.38
19504753,6.904396e-05,4.169154449494322e-05,4.161,4.38
5235546,6.906025e-05,4.1742637073981135e-05,4.161,4.379
3119207,6.910358e-05,4.179372965301905e-05,4.16,4.379
14957543,6.912119e-05,4.184482223205698e-05,4.16,4.378
9705369,6.932595e-05,4.1895914811094896e-05,4.159,4.378
1969472,6.936678e-05,4.1947007390132814e-05,4.159,4.377
5667395,6.952424e-05,4.2049192548208657e-05,4.158,4.376
5609025,6.958381e-05,4.210028512724658e-05,4.157,4.376
17802875,6.969352e-05,4.21513777062845e-05,4.157,4.375
6208551,6.973382e-05,4.225356286436034e-05,4.157,4.374
2367513,6.984499e-05,4.230465544339826e-05,4.156,4.374
9792329,6.98803e-05,4.2355748022436185e-05,4.156,4.373
4060780,7.010678e-05,4.24068406014741e-05,4.154,4.373
9035250,7.014334e-05,4.245793318051202e-05,4.154,4.372
5382119,7.021663e-05,4.256011833858786e-05,4.154,4.371
12238192,7.048045e-05,4.261121091762579e-05,4.152,4.37
6747737,7.079898e-05,4.2662303496663706e-05,4.15,4.37
17947815,7.081754e-05,4.2713396075701624e-05,4.15,4.369
14032734,7.136885e-05,4.276448865473955e-05,4.146,4.369
6208561,7.148762e-05,4.281558123377747e-05,4.146,4.368
7742522,7.157274e-05,4.291776639185331e-05,4.145,4.367
8117841,7.187724e-05,4.301995154992915e-05,4.143,4.366
8117685,7.214454e-05,4.312213670800499e-05,4.142,4.365
3487202,7.219868e-05,4.322432186608083e-05,4.141,4.364
3543286,7.224152e-05,4.332650702415667e-05,4.141,4.363
18798084,7.231637e-05,4.3428692182232516e-05,4.141,4.362
1881696,7.238254e-05,4.3479784761270434e-05,4.14,4.362
1626230,7.245399e-05,4.353087734030836e-05,4.14,4.361
11294642,7.254667e-05,4.358196991934628e-05,4.139,4.361
1845020,7.260005e-05,4.3633062498384195e-05,4.139,4.36
9878628,7.263909e-05,4.373524765646004e-05,4.139,4.359
8727224,7.275303e-05,4.383743281453588e-05,4.138,4.358
13144839,7.285584e-05,4.393961797261172e-05,4.138,4.357
3549130,7.29488e-05,4.399071055164964e-05,4.137,4.357
8217684,7.30438e-05,4.404180313068756e-05,4.136,4.356
1103807,7.314119e-05,4.41439882887634e-05,4.136,4.355
13746640,7.337018e-05,4.4246173446839244e-05,4.134,4.354
1453153,7.34835e-05,4.434835860491509e-05,4.134,4.353
4163876,7.350983e-05,4.445054376299093e-05,4.134,4.352
11813688,7.3557e-05,4.450163634202885e-05,4.133,4.352
3603968,7.361731e-05,4.4552728921066765e-05,4.133,4.351
19504824,7.362917e-05,4.465491407914261e-05,4.133,4.35
14344419,7.379512e-05,4.470600665818053e-05,4.132,4.35
10729181,7.38118e-05,4.475709923721845e-05,4.132,4.349
11994017,7.395658e-05,4.480819181625637e-05,4.131,4.349
18120988,7.398618e-05,4.4859284395294293e-05,4.131,4.348
